; TODO add documenation
; commit 1a48da31925b0dd
; date Tue Nov 11 12:03:20 2025
; UNITS:, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg CH4, Gg, Gg, Gg, Gg, Tg N, W/m2, W/m2, Gg, Gg, Gg
Date,CCl4_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CFC11_emissions,CFC12_emissions,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_emissions,CH4N,HCFC141b_emissions,HCFC142b_emissions,HCFC22_emissions,HFC4310_emissions,N2O_natural_emissions,RF_albedo,SV,halon1211_emissions,halon1301_emissions,halon2402_emissions
1765,0.024856862,0,0,0,0,0,105.07293,0,4274.9668,214.8852430766112,0,0,0,0,9.184165370064417,-0.00344185882132391,0.109581666097217,0.007723273,0,0
1766,0.024856862,0,0,0,0,0,105.07758,0,4275.2111,215.20192518692284,0,0,0,0,9.19113548717754,-0.00367131607607884,-0.178487526704193,0.007723273,0,0
1767,0.024856862,0,0,0,0,0,105.08566,0,4275.6359,215.12802907197093,0,0,0,0,9.192541882112335,-0.00390077333083377,-0.230039677074036,0.007723273,0,0
1768,0.024856862,0,0,0,0,0,105.04673,0,4273.5893,215.15336570013955,0,0,0,0,9.169844653355067,-0.0041302305855887,0.0295441238874522,0.007723273,0,0
1769,0.024856862,0,0,0,0,0,105.0767,0,4275.165,215.7958994080306,0,0,0,0,9.184096815728635,-0.00435968784034362,0.132534615874976,0.007723273,0,0
1770,0.024856862,0,0,0,0,0,105.04544,0,4273.5216,215.96757615899182,0,0,0,0,9.183867703398793,-0.00458914509509855,0.0363623484609721,0.007723273,0,0
1771,0.024856862,0,0,0,0,0,105.07227,0,4274.9318,216.60670442302754,0,0,0,0,9.197523559092213,-0.00481860234985348,0.0888930362775059,0.007723273,0,0
1772,0.024856862,0,0,0,0,0,105.08887,0,4275.8046,217.01433105147123,0,0,0,0,9.252307084321018,-0.00504805960460841,0.151100521690917,0.007723273,0,0
1773,0.024856862,0,0,0,0,0,105.06952,0,4274.7874,217.24739190836706,0,0,0,0,9.203941829121884,-0.00527751685936334,0.174022556957829,0.007723273,0,0
1774,0.024856862,0,0,0,0,0,105.0265,0,4272.5262,215.15129921334062,0,0,0,0,9.18182959107044,-0.00550697411411826,0.181814435676583,0.007723273,0,0
1775,0.024856862,0,0,0,0,0,105.05246,0,4273.8905,215.40444645379,0,0,0,0,9.188837055112025,-0.00573643136887319,0.184436007695887,0.007723273,0,0
1776,0.024856862,0,0,0,0,0,105.03944,0,4273.2061,215.73103792721716,0,0,0,0,9.201695532380263,-0.00596588862362812,0.185316815581564,0.007723273,0,0
1777,0.024856862,0,0,0,0,0,105.05273,0,4273.9048,215.43223427705007,0,0,0,0,9.23607338307343,-0.00619534587838305,0.185612685670437,0.007723273,0,0
1778,0.024856862,0,0,0,0,0,105.04465,0,4273.48,215.1255985264718,0,0,0,0,9.176840025696182,-0.00642480313313797,0.18571207513321,0.007723273,0,0
1779,0.024856862,0,0,0,0,0,105.03691,0,4273.0734,216.86229533704838,0,0,0,0,9.193078781057128,-0.0066542603878929,0.18574546502203,0.007723273,0,0
1780,0.024856862,0,0,0,0,0,104.98817,0,4270.511,216.64179066121153,0,0,0,0,9.184313302207238,-0.00688371764264783,0.185756681470787,0.007723273,0,0
1781,0.024856862,0,0,0,0,0,105.04236,0,4273.3596,217.32006029872306,0,0,0,0,9.235393716574556,-0.00711317489740276,0.185760450572144,0.007723273,0,0
1782,0.024856862,0,0,0,0,0,105.03125,0,4272.7759,216.80018363178883,0,0,0,0,9.197183286625414,-0.00734263215215768,0.185761713038878,0.007723273,0,0
1783,0.024856862,0,0,0,0,0,105.0436,0,4273.4248,217.271051576834,0,0,0,0,9.24750681233337,-0.00757208940691261,-1.60711130912752,0.007723273,0,0
1784,0.024856862,0,0,0,0,0,105.05531,0,4274.0405,216.41301207244229,0,0,0,0,9.206711081340922,-0.00780154666166754,-3.48754964258802,0.007723273,0,0
1785,0.024856862,0,0,0,0,0,105.02817,0,4272.6136,215.65908887572851,0,0,0,0,9.245403699668117,-0.00803100391642247,-1.32272119659233,0.007723273,0,0
1786,0.024856862,0,0,0,0,0,105.02684000000001,0,4272.5442,215.98263775871877,0,0,0,0,9.203852821743356,-0.00826046117117739,-0.487257523800518,0.007723273,0,0
1787,0.024856862,0,0,0,0,0,105.03415,0,4272.9283,215.80029277789902,0,0,0,0,9.244900011350092,-0.00848991842593232,-0.096137761480135,0.007723273,0,0
1788,0.024856862,0,0,0,0,0,104.9922,0,4270.7227,214.93728031212837,0,0,0,0,9.175632321532095,-0.00871937568068725,0.0885310651741068,0.007723273,0,0
1789,0.024856862,0,0,0,0,0,105.0242,0,4272.405,215.5578967634724,0,0,0,0,9.23786978478454,-0.00894883293544218,0.15298589260177,0.007723273,0,0
1790,0.024856862,0,0,0,0,0,104.99139,0,4270.6805,215.57015572175203,0,0,0,0,9.188241538126716,-0.0091782901901971,0.174747138229616,0.007723273,0,0
1791,0.024856862,0,0,0,0,0,105.02128,0,4272.2515,216.09288176422407,0,0,0,0,9.251657484506412,-0.00940774744495203,0.182061991113412,0.007723273,0,0
1792,0.024856862,0,0,0,0,0,105.04466,0,4273.4807,216.5940232123483,0,0,0,0,9.256752092374978,-0.00963720469970696,0.184519353267332,0.007723273,0,0
1793,0.024856862,0,0,0,0,0,105.02605,0,4272.5025,216.52100235228653,0,0,0,0,9.260902769021952,-0.00986666195446188,0.185344816477048,0.007723273,0,0
1794,0.024856862,0,0,0,0,0,104.98417,0,4270.301,216.62787666995885,0,0,0,0,9.191593795004804,-0.0100961192092168,0.18562210038834,0.007723273,0,0
1795,0.024856862,0,0,0,0,0,105.01093,0,4271.7076,216.7475535489751,0,0,0,0,9.247930669766262,-0.0103255764639717,0.185715242773011,0.007723273,0,0
1796,0.024856862,0,0,0,0,0,104.99978,0,4271.1214,217.40489081401125,0,0,0,0,9.264387952470736,-0.0105550337187267,0.0561389030725385,0.007723273,0,0
1797,0.024856862,0,0,0,0,0,105.01623,0,4271.986,217.25100738324505,0,0,0,0,9.250088701725996,-0.0107844909734816,-0.0427948529802566,0.007723273,0,0
1798,0.024856862,0,0,0,0,0,105.0081,0,4271.559,217.0224281557645,0,0,0,0,9.241366078029673,-0.0110139482282365,0.057545267787991,0.007723273,0,0
1799,0.024856862,0,0,0,0,0,104.99068,0,4270.6431,216.56264961435974,0,0,0,0,9.253544238424489,-0.0112434054829915,0.140354145461673,0.007723273,0,0
1800,0.024856862,0,0,0,0,0,104.95838,0,4268.9449,216.89355546165416,0,0,0,0,9.25127930239319,-0.0114776766359763,0.170402886976369,0.007723273,0,0
1801,0.024856862,0,0,0,0,0,105.01099,0,4271.7107,217.47232023864595,0,0,0,0,9.253107672255592,-0.011716461343221,0.180598096281997,0.007723273,0,0
1802,0.024856862,0,0,0,0,0,104.99468,0,4270.8532,217.32931198865433,0,0,0,0,9.306697722004811,-0.0119552460504657,0.184027398245396,0.007723273,0,0
1803,0.024856862,0,0,0,0,0,105.0108,0,4271.7009,217.44685703036086,0,0,0,0,9.2662645492819,-0.0121940307577103,0.185179556473926,0.007723273,0,0
1804,0.024856862,0,0,0,0,0,105.0121,0,4271.7691,218.7154997350902,0,0,0,0,9.265397356953958,-0.012432815464955,0.185566583434488,0.007723273,0,0
1805,0.024856862,0,0,0,0,0,104.98963,0,4270.588,218.27011033680765,0,0,0,0,9.258460548975073,-0.0126716001721997,0.185696592716987,0.007723273,0,0
1806,0.024856862,0,0,0,0,0,104.98239,0,4270.2074,218.581947823841,0,0,0,0,9.30789323677443,-0.0129103848794443,0.185740258720453,0.007723273,0,0
1807,0.024856862,0,0,0,0,0,104.99423,0,4270.8298,218.64652413219042,0,0,0,0,9.256277463834246,-0.013149169586689,0.185754929142678,0.007723273,0,0
1808,0.024856862,0,0,0,0,0,104.95199,0,4268.6094,218.16663763355174,0,0,0,0,9.282171275712775,-0.0133879542939337,0.185759857157093,0.007723273,0,0
1809,0.024856862,0,0,0,0,0,104.979,0,4270.0292,218.95765146069235,0,0,0,0,9.247199131510497,-0.0136267390011783,-3.36568813418635,0.007723273,0,0
1810,0.024856862,0,0,0,0,0,104.93988,0,4267.9729,218.9599975639222,0,0,0,0,9.29252285198389,-0.013865523708423,-2.3138300284354,0.007723273,0,0
1811,0.024856862,0,0,0,0,0,104.96903,0,4269.505,219.1452870372196,0,0,0,0,9.303220776888184,-0.0141043084156677,-0.712301621430286,0.007723273,0,0
1812,0.024856862,0,0,0,0,0,104.99029,0,4270.6225,219.6947394277332,0,0,0,0,9.312479217473484,-0.0143430931229124,-0.118562996879339,0.007723273,0,0
1813,0.024856862,0,0,0,0,0,104.97005,0,4269.5589,220.17629754465142,0,0,0,0,9.2649844098189,-0.014581877830157,0.0834154058417959,0.007723273,0,0
1814,0.024856862,0,0,0,0,0,104.93884,0,4267.9182,220.25551290805728,0,0,0,0,9.291491064357423,-0.0148206625374017,0.151377417832483,0.007723273,0,0
1815,0.024856862,0,0,0,0,0,104.94955,0,4268.4808,220.9057065398706,0,0,0,0,9.298077005232637,-0.0150594472446464,-3.34180490131974,0.007723273,0,0
1816,0.024856862,0,0,0,0,0,104.93504,0,4267.7184,221.3370272058007,0,0,0,0,9.307640450021337,-0.0153834223002343,-4.32881379191978,0.007723273,0,0
1817,0.024856862,0,0,0,0,0,104.95336,0,4268.6815,221.56647898029266,0,0,0,0,9.349345854080177,-0.0157542645928816,-1.51951975628486,0.007723273,0,0
1818,0.024856862,0,0,0,0,0,104.94012,0,4267.9855,221.28082195065883,0,0,0,0,9.286361668893356,-0.0161251068855289,-0.395445519562877,0.007723273,0,0
1819,0.024856862,0,0,0,0,0,104.92235,0,4267.0511,221.60330353798633,0,0,0,0,9.301474150907396,-0.0164959491781762,-0.00985295152602285,0.007723273,0,0
1820,0.024856862,0,0,0,0,0,104.88909,0,4265.3029,221.6740524400713,0,0,0,0,9.295779538715186,-0.0168667914708235,0.12003571660704,0.007723273,0,0
1821,0.024856862,0,0,0,0,0,104.93899,0,4267.9261,222.32727450410673,0,0,0,0,9.343490931767269,-0.0172376337634708,0.0603751726292215,0.007723273,0,0
1822,0.024856862,0,0,0,0,0,104.92104,0,4266.9822,221.62883792966358,0,0,0,0,9.306134640222474,-0.0176084760561181,0.0654325060086605,0.007723273,0,0
1823,0.024856862,0,0,0,0,0,104.94096,0,4268.0293,221.7779125284484,0,0,0,0,9.360521411210112,-0.0179793183487654,-0.270067719030145,0.007723273,0,0
1824,0.024856862,0,0,0,0,0,104.93425,0,4267.6765,221.72001958218672,0,0,0,0,9.358005736399829,-0.0183549444979147,-0.0296613843038838,0.007723273,0,0
1825,0.024856862,0,0,0,0,0,104.91652,0,4266.7449,221.12468618853995,0,0,0,0,9.305840853182406,-0.0187628709494922,0.110565061135486,0.007723273,0,0
1826,0.024856862,0,0,0,0,0,104.90841,0,4266.3186,221.2569208202152,0,0,0,0,9.358890551295774,-0.0191707974010697,0.160373955190746,0.007723273,0,0
1827,0.024856862,0,0,0,0,0,104.91515,0,4266.6729,220.81517268056618,0,0,0,0,9.354106197572271,-0.0195787238526472,0.17722825483511,0.007723273,0,0
1828,0.024856862,0,0,0,0,0,104.87222,0,4264.4159,219.88270582284053,0,0,0,0,9.331647100536586,-0.0199866503042246,0.182895387588404,0.007723273,0,0
1829,0.024856862,0,0,0,0,0,104.90025,0,4265.8895,220.3979969143156,0,0,0,0,9.343995158385033,-0.0203945767558021,0.184799293647762,0.007723273,0,0
1830,0.024856862,0,0,0,0,0,104.8667,0,4264.1256,220.03453962849028,0,0,0,0,9.340485543562355,-0.0208025032073796,0.185438847257309,0.007723273,0,0
1831,0.024856862,0,0,0,0,0,104.89174,0,4265.442,220.46535431402543,0,0,0,0,9.403803473818767,-0.021210429658957,-2.24474060135272,0.007723273,0,0
1832,0.024856862,0,0,0,0,0,104.90924,0,4266.362,220.73873631900318,0,0,0,0,9.360422040444174,-0.0216526839062495,-1.49876821092136,0.007723273,0,0
1833,0.024856862,0,0,0,0,0,104.89175,0,4265.4426,220.77752330038618,0,0,0,0,9.409422426025136,-0.0221492897577625,-0.419484543914228,0.007723273,0,0
1834,0.024856862,0,0,0,0,0,104.854,0,4263.4584,220.4082173840088,0,0,0,0,9.34299500530636,-0.0226458956092754,-0.0193371817849821,0.007723273,0,0
1835,0.024856862,0,0,0,0,0,104.8698,0,4264.2887,221.07208281612432,0,0,0,0,9.400018719267,-0.0231425014607884,-1.6633625299236,0.007723273,0,0
1836,0.024856862,0,0,0,0,0,104.84901,0,4263.1961,221.0316486422115,0,0,0,0,9.404978114814504,-0.0236391073123013,-1.06772527965898,0.007723273,0,0
1837,0.024856862,0,0,0,0,0,104.86946,0,4264.2707,219.97739750195186,0,0,0,0,9.35013851553146,-0.0241357131638143,-0.264059120837688,0.007723273,0,0
1838,0.024856862,0,0,0,0,0,104.85548,0,4263.5362,219.3880304296288,0,0,0,0,9.385673329938124,-0.0246323190153272,0.0333550191991025,0.007723273,0,0
1839,0.024856862,0,0,0,0,0,104.83788,0,4262.6108,219.13339100082467,0,0,0,0,9.398755489374414,-0.0251289248668402,0.134507634364938,0.007723273,0,0
1840,0.024856862,0,0,0,0,0,104.80755,0,4261.0163,217.70380075889202,0,0,0,0,9.115264074551307,-0.0256255307183531,0.168542630719707,0.007723273,0,0
1841,0.024856862,0,0,0,0,0,104.84789,0,4263.137,218.06835629727746,0,0,0,0,9.58196445703435,-0.0261450232024029,0.179977935615454,0.007723273,0,0
1842,0.024856862,0,0,0,0,0,104.84034,0,4262.7403,218.77340411052018,0,0,0,0,9.644460906102584,-0.0266889252567197,0.183819296319509,0.007723273,0,0
1843,0.024856862,0,0,0,0,0,104.85726,0,4263.6297,219.7514172191743,0,0,0,0,9.659524063758465,-0.0272328273110365,0.18510965928097,0.007723273,0,0
1844,0.024856862,0,0,0,0,0,104.85117,0,4263.3094,220.69772721727793,0,0,0,0,9.65860257842841,-0.0277767293653533,0.185543099930512,0.007723273,0,0
1845,0.024856862,0,0,0,0,0,104.83257,0,4262.3319,221.629237045666,0,0,0,0,9.70175027207122,-0.0283206314196701,0.185688705335297,0.007723273,0,0
1846,0.024856862,0,0,0,0,0,104.82423,0,4261.8933,220.36599777252292,0,0,0,0,9.662178075754092,-0.028864533473987,0.00353556211316785,0.007723273,0,0
1847,0.024856862,0,0,0,0,0,104.82758,0,4262.0693,219.58056753663482,0,0,0,0,9.65398232059832,-0.0294084355283038,0.0598615081906203,0.007723273,0,0
1848,0.024856862,0,0,0,0,0,104.78829,0,4260.004,217.97798954248185,0,0,0,0,9.63907718793256,-0.0299523375826206,0.140529989070926,0.007723273,0,0
1849,0.024856862,0,0,0,0,0,104.81678,0,4261.5016,218.58085951238107,0,0,0,0,9.65009193272942,-0.0305530115909365,0.170434577456348,0.007723273,0,0
1850,0.024856862,0,0,0,0,0,104.93295,0,4267.6083,217.67790922385294,0,0,0,0,9.649186823084982,-0.0312568797032953,0.180745975102511,0.007723273,0,0
1851,0.024856862,0,0,0,0,0,104.96457,0,4269.2706,217.65646310033168,0,0,0,0,9.668563185872497,-0.0319607478156542,0.184312798701751,0.007723273,0,0
1852,0.024856862,0,0,0,0,0,104.98199,0,4270.1861,218.3709100502076,0,0,0,0,9.728936116083917,-0.032664615928013,0.179540339543076,0.007723273,0,0
1853,0.024856862,0,0,0,0,0,104.9693,0,4269.5191,218.4790113639477,0,0,0,0,9.680802929975467,-0.0333684840403718,0.0158872542411766,0.007723273,0,0
1854,0.024856862,0,0,0,0,0,104.9226,0,4267.0641,217.90293725445218,0,0,0,0,9.66184433310124,-0.0340723521527306,-0.0141126119562986,0.007723273,0,0
1855,0.024856862,0,0,0,0,0,104.95064,0,4268.5385,219.56470642989402,0,0,0,0,9.724124917020676,-0.0347762202650894,0.112948594612603,0.007723273,0,0
1856,0.024856862,0,0,0,0,0,104.92886,0,4267.3934,220.02660465448866,0,0,0,0,9.688561123801454,-0.0354800883774483,0.122255611484775,0.007723273,0,0
1857,0.024856862,0,0,0,0,0,104.94976,0,4268.4922,219.74527762537164,0,0,0,0,9.673199292359966,-0.0361839564898071,-0.0448233313901344,0.007723273,0,0
1858,0.024856862,0,0,0,0,0,104.93987,0,4267.9722,220.71283812380278,0,0,0,0,9.714882460110353,-0.0368878246021659,0.0862878258264031,0.007723273,0,0
1859,0.024856862,0,0,0,0,0,104.91443,0,4266.635,221.0419889705459,0,0,0,0,9.680309950808043,-0.0375916927145247,0.153503429326944,0.007723273,0,0
1860,0.024856862,0,0,0,0,0,104.89112,0,4265.4096,221.32607511123678,0,0,0,0,9.685353727441845,-0.0382955608268836,0.176769373739714,0.007723273,0,0
1861,0.024856862,0,0,0,0,0,104.94268,0,4268.1198,222.77393283048468,0,0,0,0,9.733017183249508,-0.0389994289392424,0.116236223386729,0.007723273,0,0
1862,0.024856862,0,0,0,0,0,104.93302,0,4267.612,222.15138092378675,0,0,0,0,9.64644713904636,-0.0397032970516012,-0.623799831180519,0.007723273,0,0
1863,0.024856862,0,0,0,0,0,104.9509,0,4268.552,224.1978968418366,0,0,0,0,9.70695416580052,-0.04040716516396,-0.258572908735476,0.007723273,0,0
1864,0.024856862,0,0,0,0,0,104.94467,0,4268.2247,225.20925876045112,0,0,0,0,9.65702394516105,-0.041111033276318897,0.0379998464610089,0.007723273,0,0
1865,0.024856862,0,0,0,0,0,104.93017,0,4267.4623,224.75199751307895,0,0,0,0,9.643012872270669,-0.0418149013886777,0.142928868141985,0.007723273,0,0
1866,0.024856862,0,0,0,0,0,104.92398,0,4267.1368,226.20501223348305,0,0,0,0,9.652267260960942,-0.0425187695010365,0.17441047396718,0.007723273,0,0
1867,0.024856862,0,0,0,0,0,104.93094,0,4267.5026,225.62655293872376,0,0,0,0,9.641842423369113,-0.0432226376133953,0.184669175213072,0.007723273,0,0
1868,0.024856862,0,0,0,0,0,104.89186,0,4265.4483,223.3480550077347,0,0,0,0,9.576975826038304,-0.0439265057257541,0.188148666241629,0.007723273,0,0
1869,0.024856862,0,0,0,0,0,104.93014,0,4267.4609,222.3858278491526,0,0,0,0,9.593721075605686,-0.04497175592065,0.189412365034656,0.007723273,0,0
1870,0.024856862,0,0,0,0,0,104.89317,0,4265.5174,222.14071885336443,0,0,0,0,9.534747381585053,-0.0462326187834362,0.189950840385198,0.007723273,0,0
1871,0.024856862,0,0,0,0,0,104.92871,0,4267.3856,223.16793397556734,0,0,0,0,9.59710872335795,-0.0474934816462225,0.190250396871541,0.007723273,0,0
1872,0.024856862,0,0,0,0,0,104.95075,0,4268.5441,222.7724487423347,0,0,0,0,9.563587221716286,-0.0487543445090087,0.188834315740248,0.007723273,0,0
1873,0.024856862,0,0,0,0,0,104.93223,0,4267.5705,221.94938178635513,0,0,0,0,9.59197980068986,-0.050015207371795,-0.0158300305583035,0.007723273,0,0
1874,0.024856862,0,0,0,0,0,104.88493,0,4265.0843,221.48030519830363,0,0,0,0,9.529960559371167,-0.0512760702345812,0.101375665456665,0.007723273,0,0
1875,0.024856862,0,0,0,0,0,104.93101,0,4267.5065,221.5794072247874,0,0,0,0,9.595956732536536,-0.0525369330973675,0.118986331634054,0.007723273,0,0
1876,0.024856862,0,0,0,0,0,104.90175,0,4265.968,221.0145022813501,0,0,0,0,9.593281505879428,-0.0537977959601538,0.130107323587028,0.007723273,0,0
1877,0.024856862,0,0,0,0,0,104.92824,0,4267.3608,220.80778725250852,0,0,0,0,9.584293845139872,-0.0550442998834931,0.169607246854543,0.007723273,0,0
1878,0.024856862,0,0,0,0,0,104.92472,0,4267.1759,220.2102352218151,0,0,0,0,9.575146922923953,-0.0561568265949681,0.184410742676387,0.007723273,0,0
1879,0.024856862,0,0,0,0,0,104.88028,0,4264.8396,219.37161951710493,0,0,0,0,9.62330637307526,-0.0572693533064431,0.188659304128988,0.007723273,0,0
1880,0.024856862,0,0,0,0,0,104.88174,0,4264.9162,220.59912367825643,0,0,0,0,9.632033905377384,-0.0583818800179182,0.152387029780733,0.007723273,0,0
1881,0.024856862,0,0,0,0,0,104.92914,0,4267.4079,220.87521787345761,0,0,0,0,9.62439529645516,-0.0594944067293932,0.148042518644242,0.007723273,0,0
1882,0.024856862,0,0,0,0,0,104.92759,0,4267.3266,220.50409568861005,0,0,0,0,9.731124763296854,-0.0606069334408683,0.187436201656493,0.007723273,0,0
1883,0.024856862,0,0,0,0,0,104.95902,0,4268.979,221.44133078614485,0,0,0,0,9.696324439281282,-0.0617194601523433,-0.324594053579537,0.007723273,0,0
1884,0.024856862,0,0,0,0,0,104.93535,0,4267.7345,221.76504008416953,0,0,0,0,9.777078131258987,-0.0628319868638183,-1.81506186075955,0.007723273,0,0
1885,0.024856862,0,0,0,0,0,104.93798,0,4267.8727,222.53633042077817,0,0,0,0,9.726438746346314,-0.0639445135752934,-0.64201971369061,0.007723273,0,0
1886,0.024856862,0,0,0,0,0,104.9357,0,4267.7531,222.95638700047317,0,0,0,0,9.77579347498353,-0.0651937300448315,-0.0852453820278208,0.007723273,0,0
1887,0.024856862,0,0,0,0,0,104.94903,0,4268.4538,222.87174636733732,0,0,0,0,9.815450711766363,-0.0665416446641129,-0.0250194748857913,0.007723273,0,0
1888,0.024856862,0,0,0,0,0,104.91459,0,4266.6433,224.09106246256374,0,0,0,0,9.75330602498422,-0.0678895592833943,0.135007302531539,0.007723273,0,0
1889,0.024856862,0,0,0,0,0,104.95877,0,4268.9657,227.1486135704512,0,0,0,0,9.85367610751114,-0.0692374739026757,0.185818909242261,0.007723273,0,0
1890,0.024856862,0,0,0,0,0,104.9317,0,4267.5425,223.2622515124216,0,0,0,0,9.876778433672309,-0.070585388521957,0.0703015871889916,0.007723273,0,0
1891,0.024856862,0,0,0,0,0,104.97344,0,4269.7366,223.31390971418423,0,0,0,0,9.94275369919872,-0.0719333031412384,-0.102313757483324,0.007723273,0,0
1892,0.024856862,0,0,0,0,0,104.99082,0,4270.6504,224.41048450027765,0,0,0,0,9.999930441002803,-0.0732812177605198,0.0776308559536417,0.007723273,0,0
1893,0.024856862,0,0,0,0,0,104.97994,0,4270.0783,225.11336946615276,0,0,0,0,9.99398386417495,-0.0746291323798011,0.18641560242769,0.007723273,0,0
1894,0.024856862,0,0,0,0,0,104.93101,0,4267.5063,225.89854072207925,0,0,0,0,9.969878918737528,-0.0759770469990825,0.192842999074782,0.007723273,0,0
1895,0.024856862,0,0,0,0,0,104.96751,0,4269.4251,226.70960440261237,0,0,0,0,10.027114043748576,-0.0772803374714245,0.193091044767606,0.007723273,0,0
1896,0.024856862,0,0,0,0,0,104.96751,0,4269.4252,227.0731433220368,0,0,0,0,10.095645925267894,-0.0785623764678251,0.1931834614193,0.007723273,0,0
1897,0.024856862,0,0,0,0,0,104.99693,0,4270.9718,224.03200833067734,0,0,0,0,10.073477272187295,-0.0798444154642258,0.193224411903677,0.007723273,0,0
1898,0.02485618,0,0,0,0,0,105.01512,0,4271.9281,222.59633487427655,0,0,0,0,10.169859547265265,-0.0811264544606264,0.1932443819356,0.007723236,0,0
1899,0.024857703,0,0,0,0,0,104.97653,0,4269.8993,221.21973554636247,0,0,0,0,10.168767112145678,-0.082408493457027,0.193252039603314,0.007723233,0,0
1900,0.024856437,0,0,0,0,0,104.98481,0,4270.3344,221.83008512473242,0,0,0,0,10.222947520848328,-0.0838596899566387,0.193249677138489,0.007723268,0,0
1901,0.024857442,0,0,0,0,0,105.04131,0,4273.3046,222.10192016518377,0,0,0,0,10.276369923592108,-0.0857973781902918,0.193161684495445,0.007723268,0,0
1902,0.024856062,0,0,0,0,0,105.04898,0,4273.708,225.9635779449102,0,0,0,0,10.284896106870324,-0.0877350664239449,0.0905974399643505,0.007723268,0,0
1903,0.024857979,0,0,0,0,0,105.09555,0,4276.1561,228.1186363555503,0,0,0,0,10.346439725929065,-0.0896727546575979,-0.708727474033784,0.007723268,0,0
1904,0.024855289,0,0,0,0,0,105.07939,0,4275.3063,231.18927864110435,0,0,0,0,10.372987466137188,-0.091610442891251,-0.264308839745771,0.007723268,0,0
1905,0.024859105,0,0,0,0,0,105.08907,0,4275.8152,232.15138353246732,0,0,0,0,10.371790452556672,-0.0935481311249041,0.0775831246860811,0.007723268,0,0
1906,0.024853655,0,0,0,0,0,105.10645,0,4276.7286,233.46728306482476,0,0,0,0,10.423991548719249,-0.0954555110428776,0.174940428637948,0.007723268,0,0
1907,0.025812945,0,0,0,0,0,105.14627,0,4278.822,227.5599363209546,0,0,0,0,10.40623455805944,-0.0969240303031622,0.0620316195413956,0.007723268,0,0
1908,0.029231937,0,0,0,0,0,105.12414,0,4277.6586,229.4779117217519,0,0,0,0,10.446503043562672,-0.0983925495634467,0.125774210609544,0.007723268,0,0
1909,0.765086,0,0,0,0,0,105.16533,0,4279.824,232.90286434846533,0,0,0,0,10.454176791907765,-0.0998610688237312,0.191777551488068,0.007723268,0,0
1910,1.0366888,0,0,0,0,0,105.14442,0,4278.7248,233.54859416479846,0,0,0,0,10.439503625530438,-0.101265035426606,0.191590191155721,0.007723268,0,0
1911,0.55672031,0,0,0,0,0,105.20214,0,4281.7592,236.73574824226145,0,0,0,0,10.506460154152784,-0.102400121539116,0.191399621951442,0.007723268,0,0
1912,1.3372385,0,0,0,0,0,105.23472,0,4283.4718,238.3055299244018,0,0,0,0,10.518807630541346,-0.103535207651626,-0.248308446666177,0.007723268,0,0
1913,2.7874772,0,0,0,0,0,105.25437,0,4284.5046,237.40794996612115,0,0,0,0,10.509004657026807,-0.104670293764136,-0.309431692294728,0.007723268,0,0
1914,4.5655912,0,0,0,0,0,105.19867,0,4281.5767,232.05588044099096,0,0,0,0,10.490308702886663,-0.105805379876645,0.0203984452523777,0.007723268,0,0
1915,6.2098372,0,0,0,0,0,105.2716,0,4285.4105,234.1093654239619,0,0,0,0,10.508364230952017,-0.106940465989155,0.164137539162349,0.007723268,0,0
1916,5.9968917,0,0,0,0,0,105.29863,0,4286.831,235.20955777892075,0,0,0,0,10.469756132678684,-0.108075552101665,0.189221757638317,0.007723268,0,0
1917,5.1585271,0,0,0,0,0,105.37275,0,4290.7275,236.88093330189974,0,0,0,0,10.500116608859823,-0.109210638214174,0.190183188474786,0.007723268,0,0
1918,4.2721672,0,0,0,0,0,105.37311,0,4290.7462,238.10360718837933,0,0,0,0,10.444705367023314,-0.110345724326684,0.189976312277887,0.007723268,0,0
1919,3.196035,0,0,0,0,0,105.33647,0,4288.8202,235.828080799598,0,0,0,0,10.450321983924352,-0.111519714818852,0.189760101784069,0.007723268,0,0
1920,4.0059497,0,0,0,0,0,105.40157,0,4292.2427,238.76613871608376,0,0,0,0,10.39726439702626,-0.112788815329083,0.189540706865538,0.007723268,0,0
1921,6.3575755,0,0,0,0,0,105.42979,0,4293.7261,243.2673734813757,0,0,0,0,10.41007920120192,-0.114057915839315,0.189318111806225,0.007723268,0,0
1922,7.5196689,0,0,0,0,0,105.47367,0,4296.0327,240.72029076727097,0,0,0,0,10.368408768526573,-0.115327016349546,0.0877045766097048,0.007723268,0,0
1923,8.1995609,0,0,0,0,0,105.54539,0,4299.8026,240.389606294678,0,0,0,0,10.32665232938794,-0.116596116859777,0.12093783396953,0.007723268,0,0
1924,10.064032,0,0,0,0,0,105.55899,0,4300.5175,242.56346872062497,0,0,0,0,10.2977467778096,-0.117865217370008,0.188631210999612,0.007723268,0,0
1925,9.887985,0,0,0,0,0,105.60265,0,4302.8128,239.73736214921405,0,0,0,0,10.26781945293554,-0.119134317880239,0.188395741686274,0.007723268,0,0
1926,10.020584,0,0,0,0,0,105.65209,0,4305.4116,243.6089627795676,0,0,0,0,10.203556144778975,-0.12040341839047,0.188157061754774,0.007723268,0,0
