"scenario","year","variable","value","units"
"old",1774,"global_tas",-0.0415357709394377,"degC"
"old",1775,"global_tas",-0.0347054026834864,"degC"
"old",1776,"global_tas",-0.0288933816606331,"degC"
"old",1777,"global_tas",-0.0244740223619979,"degC"
"old",1778,"global_tas",-0.0211250712182956,"degC"
"old",1779,"global_tas",-0.0178780192963815,"degC"
"old",1780,"global_tas",-0.0157099935765277,"degC"
"old",1781,"global_tas",-0.0133192663971638,"degC"
"old",1782,"global_tas",-0.0110822167034899,"degC"
"old",1783,"global_tas",-0.163333802233504,"degC"
"old",1784,"global_tas",-0.45155384644904,"degC"
"old",1785,"global_tas",-0.491225772300127,"degC"
"old",1786,"global_tas",-0.428837153009164,"degC"
"old",1787,"global_tas",-0.352031360976516,"degC"
"old",1788,"global_tas",-0.28471836621792,"degC"
"old",1789,"global_tas",-0.23188350967178,"degC"
"old",1790,"global_tas",-0.192349367071507,"degC"
"old",1791,"global_tas",-0.161973634092566,"degC"
"old",1792,"global_tas",-0.138342136025786,"degC"
"old",1793,"global_tas",-0.119935498381965,"degC"
"old",1794,"global_tas",-0.106319642430455,"degC"
"old",1795,"global_tas",-0.094557112099557,"degC"
"old",1796,"global_tas",-0.0954886636012589,"degC"
"old",1797,"global_tas",-0.104933849261476,"degC"
"old",1798,"global_tas",-0.103099532522586,"degC"
"old",1799,"global_tas",-0.0927261813020814,"degC"
"old",1800,"global_tas",-0.0817893028949553,"degC"
"old",1801,"global_tas",-0.0718728535323498,"degC"
"old",1802,"global_tas",-0.0637926398622963,"degC"
"old",1803,"global_tas",-0.0566408375617565,"degC"
"old",1804,"global_tas",-0.0501190565808499,"degC"
"old",1805,"global_tas",-0.0453244232708396,"degC"
"old",1806,"global_tas",-0.040770806911354,"degC"
"old",1807,"global_tas",-0.036890324817897,"degC"
"old",1808,"global_tas",-0.0342240140418404,"degC"
"old",1809,"global_tas",-0.337163873448412,"degC"
"old",1810,"global_tas",-0.499284761302951,"degC"
"old",1811,"global_tas",-0.46523966721693,"degC"
"old",1812,"global_tas",-0.380545754739743,"degC"
"old",1813,"global_tas",-0.304853188971884,"degC"
"old",1814,"global_tas",-0.248114831955686,"degC"
"old",1815,"global_tas",-0.508493120351924,"degC"
"old",1816,"global_tas",-0.815186403225561,"degC"
"old",1817,"global_tas",-0.801521696525278,"degC"
"old",1818,"global_tas",-0.673132478465937,"degC"
"old",1819,"global_tas",-0.548110577408097,"degC"
"old",1820,"global_tas",-0.45065349503611,"degC"
"old",1821,"global_tas",-0.386307166434814,"degC"
"old",1822,"global_tas",-0.339476900259397,"degC"
"old",1823,"global_tas",-0.332023379716141,"degC"
"old",1824,"global_tas",-0.306415794647173,"degC"
"old",1825,"global_tas",-0.271470166180334,"degC"
"old",1826,"global_tas",-0.238573339113003,"degC"
"old",1827,"global_tas",-0.211271328912029,"degC"
"old",1828,"global_tas",-0.189809348245351,"degC"
"old",1829,"global_tas",-0.171477487223118,"degC"
"old",1830,"global_tas",-0.156060671129406,"degC"
"old",1831,"global_tas",-0.351251373705132,"degC"
"old",1832,"global_tas",-0.44907369092506,"degC"
"old",1833,"global_tas",-0.416505835438964,"degC"
"old",1834,"global_tas",-0.352339660725622,"degC"
"old",1835,"global_tas",-0.447453656677843,"degC"
"old",1836,"global_tas",-0.482770003784507,"degC"
"old",1837,"global_tas",-0.432172807937429,"degC"
"old",1838,"global_tas",-0.365075865479602,"degC"
"old",1839,"global_tas",-0.307446430563128,"degC"
"old",1840,"global_tas",-0.262575446378148,"degC"
"old",1841,"global_tas",-0.227824910586764,"degC"
"old",1842,"global_tas",-0.200246875512678,"degC"
"old",1843,"global_tas",-0.177253495352533,"degC"
"old",1844,"global_tas",-0.157873402675622,"degC"
"old",1845,"global_tas",-0.142243766336947,"degC"
"old",1846,"global_tas",-0.143890808937488,"degC"
"old",1847,"global_tas",-0.140190469029222,"degC"
"old",1848,"global_tas",-0.128587669939933,"degC"
"old",1849,"global_tas",-0.114894684430416,"degC"
"old",1850,"global_tas",-0.102491761119159,"degC"
"old",1851,"global_tas",-0.0906842314871285,"degC"
"old",1852,"global_tas",-0.0803605363366222,"degC"
"old",1853,"global_tas",-0.0855746956482591,"degC"
"old",1854,"global_tas",-0.0930844520641881,"degC"
"old",1855,"global_tas",-0.0855441219877125,"degC"
"old",1856,"global_tas",-0.0768264871363184,"degC"
"old",1857,"global_tas",-0.0842140630107776,"degC"
"old",1858,"global_tas",-0.0790036866581978,"degC"
