"scenario","year","variable","hector","units"
"new",1988,"gmst",0.200201819460658,"relative to 1951-1980"
"new",1989,"gmst",0.235800872060894,"relative to 1951-1980"
"new",1990,"gmst",0.266785276864581,"relative to 1951-1980"
"new",1991,"gmst",0.238795726823489,"relative to 1951-1980"
"new",1992,"gmst",0.110900770542012,"relative to 1951-1980"
"new",1993,"gmst",0.0856649412295608,"relative to 1951-1980"
"new",1994,"gmst",0.147823297255073,"relative to 1951-1980"
"new",1995,"gmst",0.226567927203615,"relative to 1951-1980"
"new",1996,"gmst",0.297238574143889,"relative to 1951-1980"
"new",1997,"gmst",0.344802682816866,"relative to 1951-1980"
"new",1998,"gmst",0.385350571322808,"relative to 1951-1980"
"new",1999,"gmst",0.432147588458699,"relative to 1951-1980"
"new",2000,"gmst",0.47630776144111,"relative to 1951-1980"
"new",2001,"gmst",0.5140043802272,"relative to 1951-1980"
"new",2002,"gmst",0.540660171697468,"relative to 1951-1980"
"new",2003,"gmst",0.560082656789851,"relative to 1951-1980"
"new",2004,"gmst",0.581758133278728,"relative to 1951-1980"
"new",2005,"gmst",0.598322869115266,"relative to 1951-1980"
"new",2006,"gmst",0.610285630699901,"relative to 1951-1980"
"new",2007,"gmst",0.628266382554528,"relative to 1951-1980"
"new",2008,"gmst",0.653466320155783,"relative to 1951-1980"
"new",2009,"gmst",0.682334743768007,"relative to 1951-1980"
"new",2010,"gmst",0.713153347848175,"relative to 1951-1980"
"new",2011,"gmst",0.739695701837377,"relative to 1951-1980"
"new",2012,"gmst",0.766117871336215,"relative to 1951-1980"
"new",2013,"gmst",0.800256415128762,"relative to 1951-1980"
"new",2014,"gmst",0.830990881657907,"relative to 1951-1980"
"new",2015,"gmst",0.859734519815476,"relative to 1951-1980"
"new",1745,"OHC",-402.027621140972,"2005-2014 base period"
"new",1746,"OHC",-402.027621140972,"2005-2014 base period"
"new",1747,"OHC",-402.027621140972,"2005-2014 base period"
"new",1748,"OHC",-402.027621140972,"2005-2014 base period"
"new",1749,"OHC",-402.027621140972,"2005-2014 base period"
"new",1750,"OHC",-402.027621140972,"2005-2014 base period"
"new",1751,"OHC",-400.705238304338,"2005-2014 base period"
"new",1752,"OHC",-398.161219832413,"2005-2014 base period"
"new",1753,"OHC",-395.837325602974,"2005-2014 base period"
"new",1754,"OHC",-393.793205033257,"2005-2014 base period"
"new",1755,"OHC",-392.096039870885,"2005-2014 base period"
"new",1756,"OHC",-392.190800326969,"2005-2014 base period"
"new",1757,"OHC",-392.911877163854,"2005-2014 base period"
"new",1758,"OHC",-392.107716955551,"2005-2014 base period"
"new",1759,"OHC",-390.587472818365,"2005-2014 base period"
"new",1760,"OHC",-388.970163482907,"2005-2014 base period"
"new",1761,"OHC",-387.392565925457,"2005-2014 base period"
"new",1762,"OHC",-392.100987744005,"2005-2014 base period"
"new",1763,"OHC",-400.562786421987,"2005-2014 base period"
"new",1764,"OHC",-403.398927291672,"2005-2014 base period"
"new",1765,"OHC",-402.153504630352,"2005-2014 base period"
"new",1766,"OHC",-402.049077576794,"2005-2014 base period"
"new",1767,"OHC",-404.28010655298,"2005-2014 base period"
"new",1768,"OHC",-404.990088745896,"2005-2014 base period"
"new",1769,"OHC",-403.21438334599,"2005-2014 base period"
"new",1770,"OHC",-401.555208674512,"2005-2014 base period"
"new",1771,"OHC",-400.326974017487,"2005-2014 base period"
"new",1772,"OHC",-398.360863877208,"2005-2014 base period"
"new",1773,"OHC",-395.979203054987,"2005-2014 base period"
"new",1774,"OHC",-393.709093500769,"2005-2014 base period"
"new",1775,"OHC",-391.604954167782,"2005-2014 base period"
"new",1776,"OHC",-389.576713562696,"2005-2014 base period"
"new",1777,"OHC",-387.691121034303,"2005-2014 base period"
"new",1778,"OHC",-385.97562448795,"2005-2014 base period"
"new",1779,"OHC",-384.362426627264,"2005-2014 base period"
"new",1780,"OHC",-382.866455167447,"2005-2014 base period"
"new",1781,"OHC",-381.456780176928,"2005-2014 base period"
"new",1782,"OHC",-380.06475970193,"2005-2014 base period"
"new",1783,"OHC",-391.094552894643,"2005-2014 base period"
"new",1784,"OHC",-426.213431113531,"2005-2014 base period"
"new",1785,"OHC",-455.932253480796,"2005-2014 base period"
"new",1786,"OHC",-462.254363288813,"2005-2014 base period"
"new",1787,"OHC",-459.631337859708,"2005-2014 base period"
"new",1788,"OHC",-453.743308682828,"2005-2014 base period"
"new",1789,"OHC",-447.134906272619,"2005-2014 base period"
"new",1790,"OHC",-440.878313261414,"2005-2014 base period"
"new",1791,"OHC",-435.231530685208,"2005-2014 base period"
"new",1792,"OHC",-430.155432041467,"2005-2014 base period"
"new",1793,"OHC",-425.634050088004,"2005-2014 base period"
"new",1794,"OHC",-421.688971127645,"2005-2014 base period"
"new",1795,"OHC",-418.167019964503,"2005-2014 base period"
"new",1796,"OHC",-415.782374506582,"2005-2014 base period"
"new",1797,"OHC",-415.147471364306,"2005-2014 base period"
"new",1798,"OHC",-414.531830989743,"2005-2014 base period"
"new",1799,"OHC",-412.653772167757,"2005-2014 base period"
"new",1800,"OHC",-410.127167718936,"2005-2014 base period"
"new",1801,"OHC",-407.483277957522,"2005-2014 base period"
"new",1802,"OHC",-404.89834805916,"2005-2014 base period"
"new",1803,"OHC",-402.422087112171,"2005-2014 base period"
"new",1804,"OHC",-400.002098353417,"2005-2014 base period"
"new",1805,"OHC",-397.72990147677,"2005-2014 base period"
"new",1806,"OHC",-395.594635022814,"2005-2014 base period"
"new",1807,"OHC",-393.533270735289,"2005-2014 base period"
"new",1808,"OHC",-391.631589191956,"2005-2014 base period"
"new",1809,"OHC",-414.352837309731,"2005-2014 base period"
"new",1810,"OHC",-451.875542615597,"2005-2014 base period"
"new",1811,"OHC",-467.473536683337,"2005-2014 base period"
"new",1812,"OHC",-466.357430423581,"2005-2014 base period"
"new",1813,"OHC",-460.028507450725,"2005-2014 base period"
"new",1814,"OHC",-452.867679729082,"2005-2014 base period"
"new",1815,"OHC",-470.400619829226,"2005-2014 base period"
"new",1816,"OHC",-517.254410192443,"2005-2014 base period"
"new",1817,"OHC",-547.268185725764,"2005-2014 base period"
"new",1818,"OHC",-547.621894329841,"2005-2014 base period"
"new",1819,"OHC",-537.922482112085,"2005-2014 base period"
"new",1820,"OHC",-526.210644473727,"2005-2014 base period"
"new",1821,"OHC",-515.733332140124,"2005-2014 base period"
"new",1822,"OHC",-507.074310847666,"2005-2014 base period"
"new",1823,"OHC",-501.820993006875,"2005-2014 base period"
"new",1824,"OHC",-497.851096182995,"2005-2014 base period"
"new",1825,"OHC",-491.788149680417,"2005-2014 base period"
"new",1826,"OHC",-485.062508773268,"2005-2014 base period"
"new",1827,"OHC",-478.520485353722,"2005-2014 base period"
"new",1828,"OHC",-472.523588579835,"2005-2014 base period"
"new",1829,"OHC",-467.034179140706,"2005-2014 base period"
"new",1830,"OHC",-461.946673975109,"2005-2014 base period"
"new",1831,"OHC",-473.962565084211,"2005-2014 base period"
"new",1832,"OHC",-496.138451032943,"2005-2014 base period"
"new",1833,"OHC",-503.535800668043,"2005-2014 base period"
"new",1834,"OHC",-500.032639627258,"2005-2014 base period"
"new",1835,"OHC",-505.517740529208,"2005-2014 base period"
"new",1836,"OHC",-517.744826042372,"2005-2014 base period"
"new",1837,"OHC",-519.349211624719,"2005-2014 base period"
"new",1838,"OHC",-513.356093567702,"2005-2014 base period"
"new",1839,"OHC",-505.36373848239,"2005-2014 base period"
"new",1840,"OHC",-497.381290250859,"2005-2014 base period"
"new",1841,"OHC",-489.985020042336,"2005-2014 base period"
"new",1842,"OHC",-483.232438414865,"2005-2014 base period"
"new",1843,"OHC",-477.014050481349,"2005-2014 base period"
"new",1844,"OHC",-471.221819225111,"2005-2014 base period"
"new",1845,"OHC",-465.888034971707,"2005-2014 base period"
"new",1846,"OHC",-462.184508153596,"2005-2014 base period"
"new",1847,"OHC",-459.522355474474,"2005-2014 base period"
"new",1848,"OHC",-456.093954310373,"2005-2014 base period"
"new",1849,"OHC",-452.076810290964,"2005-2014 base period"
"new",1850,"OHC",-447.962380116384,"2005-2014 base period"
"new",1851,"OHC",-443.893956839778,"2005-2014 base period"
"new",1852,"OHC",-439.911737542346,"2005-2014 base period"
"new",1853,"OHC",-437.235888073282,"2005-2014 base period"
"new",1854,"OHC",-436.029686210413,"2005-2014 base period"
"new",1855,"OHC",-434.071929783975,"2005-2014 base period"
"new",1856,"OHC",-431.087270767381,"2005-2014 base period"
"new",1857,"OHC",-429.281949718491,"2005-2014 base period"
"new",1858,"OHC",-427.70869356337,"2005-2014 base period"
"new",1859,"OHC",-424.739731507645,"2005-2014 base period"
"new",1860,"OHC",-421.255310183806,"2005-2014 base period"
"new",1861,"OHC",-418.156921813127,"2005-2014 base period"
"new",1862,"OHC",-420.655947142305,"2005-2014 base period"
"new",1863,"OHC",-425.234381720694,"2005-2014 base period"
"new",1864,"OHC",-424.581620991142,"2005-2014 base period"
"new",1865,"OHC",-421.097255183436,"2005-2014 base period"
"new",1866,"OHC",-416.893269687006,"2005-2014 base period"
"new",1867,"OHC",-412.679002872705,"2005-2014 base period"
"new",1868,"OHC",-408.735954622182,"2005-2014 base period"
"new",1869,"OHC",-405.007815325053,"2005-2014 base period"
"new",1870,"OHC",-401.46909687758,"2005-2014 base period"
"new",1871,"OHC",-398.083695486572,"2005-2014 base period"
"new",1872,"OHC",-394.787180850774,"2005-2014 base period"
"new",1873,"OHC",-393.109709526284,"2005-2014 base period"
"new",1874,"OHC",-392.099378153647,"2005-2014 base period"
"new",1875,"OHC",-390.032691411883,"2005-2014 base period"
"new",1876,"OHC",-387.75052157816,"2005-2014 base period"
"new",1877,"OHC",-385.19035443073,"2005-2014 base period"
"new",1878,"OHC",-382.323405112112,"2005-2014 base period"
"new",1879,"OHC",-379.486130146578,"2005-2014 base period"
"new",1880,"OHC",-377.059155427649,"2005-2014 base period"
"new",1881,"OHC",-374.985168717392,"2005-2014 base period"
"new",1882,"OHC",-372.682014764148,"2005-2014 base period"
"new",1883,"OHC",-373.658334031972,"2005-2014 base period"
"new",1884,"OHC",-388.150392449338,"2005-2014 base period"
"new",1885,"OHC",-403.253005741163,"2005-2014 base period"
"new",1886,"OHC",-404.870819169182,"2005-2014 base period"
"new",1887,"OHC",-401.978917817344,"2005-2014 base period"
"new",1888,"OHC",-398.000579828403,"2005-2014 base period"
"new",1889,"OHC",-393.061583516892,"2005-2014 base period"
"new",1890,"OHC",-389.089816898221,"2005-2014 base period"
"new",1891,"OHC",-387.492146023779,"2005-2014 base period"
"new",1892,"OHC",-385.848403805673,"2005-2014 base period"
"new",1893,"OHC",-382.241436477684,"2005-2014 base period"
"new",1894,"OHC",-378.15364627796,"2005-2014 base period"
"new",1895,"OHC",-374.370291257212,"2005-2014 base period"
"new",1896,"OHC",-370.812055818494,"2005-2014 base period"
"new",1897,"OHC",-367.51251283746,"2005-2014 base period"
"new",1898,"OHC",-364.458448437018,"2005-2014 base period"
"new",1899,"OHC",-361.69259978374,"2005-2014 base period"
"new",1900,"OHC",-359.180399228301,"2005-2014 base period"
"new",1901,"OHC",-356.737126490112,"2005-2014 base period"
"new",1902,"OHC",-355.028249934312,"2005-2014 base period"
"new",1903,"OHC",-359.572269781296,"2005-2014 base period"
"new",1904,"OHC",-366.016061528381,"2005-2014 base period"
"new",1905,"OHC",-366.376192144938,"2005-2014 base period"
"new",1906,"OHC",-363.621566610292,"2005-2014 base period"
"new",1907,"OHC",-361.362512905112,"2005-2014 base period"
"new",1908,"OHC",-359.629809340388,"2005-2014 base period"
"new",1909,"OHC",-356.977085387718,"2005-2014 base period"
"new",1910,"OHC",-354.132127881978,"2005-2014 base period"
"new",1911,"OHC",-351.436109619558,"2005-2014 base period"
"new",1912,"OHC",-351.809715986086,"2005-2014 base period"
"new",1913,"OHC",-355.537160571044,"2005-2014 base period"
"new",1914,"OHC",-356.819114935861,"2005-2014 base period"
"new",1915,"OHC",-354.293235815965,"2005-2014 base period"
"new",1916,"OHC",-350.75635157299,"2005-2014 base period"
"new",1917,"OHC",-347.477595314209,"2005-2014 base period"
"new",1918,"OHC",-344.405531607222,"2005-2014 base period"
"new",1919,"OHC",-341.034635569175,"2005-2014 base period"
"new",1920,"OHC",-337.625362029374,"2005-2014 base period"
"new",1921,"OHC",-334.107197348501,"2005-2014 base period"
"new",1922,"OHC",-331.015007910288,"2005-2014 base period"
"new",1923,"OHC",-328.739636885645,"2005-2014 base period"
"new",1924,"OHC",-325.944108198511,"2005-2014 base period"
"new",1925,"OHC",-322.674954528116,"2005-2014 base period"
"new",1926,"OHC",-319.561579460574,"2005-2014 base period"
"new",1927,"OHC",-316.736136556891,"2005-2014 base period"
"new",1928,"OHC",-314.276452329973,"2005-2014 base period"
"new",1929,"OHC",-313.254899039524,"2005-2014 base period"
"new",1930,"OHC",-311.993304073975,"2005-2014 base period"
"new",1931,"OHC",-308.799415333817,"2005-2014 base period"
"new",1932,"OHC",-305.941688104017,"2005-2014 base period"
"new",1933,"OHC",-303.234172122523,"2005-2014 base period"
"new",1934,"OHC",-299.945453903445,"2005-2014 base period"
"new",1935,"OHC",-296.903167715046,"2005-2014 base period"
"new",1936,"OHC",-294.268188793067,"2005-2014 base period"
"new",1937,"OHC",-291.999200511461,"2005-2014 base period"
"new",1938,"OHC",-289.578709519573,"2005-2014 base period"
"new",1939,"OHC",-287.076241210948,"2005-2014 base period"
"new",1940,"OHC",-285.0075529849,"2005-2014 base period"
"new",1941,"OHC",-283.19136720749,"2005-2014 base period"
"new",1942,"OHC",-281.454995241959,"2005-2014 base period"
"new",1943,"OHC",-279.677030638225,"2005-2014 base period"
"new",1944,"OHC",-277.642995232509,"2005-2014 base period"
"new",1945,"OHC",-274.909926089972,"2005-2014 base period"
"new",1946,"OHC",-271.551865733882,"2005-2014 base period"
"new",1947,"OHC",-268.394459625427,"2005-2014 base period"
"new",1948,"OHC",-265.647533719629,"2005-2014 base period"
"new",1949,"OHC",-262.997934189006,"2005-2014 base period"
"new",1950,"OHC",-260.587360618071,"2005-2014 base period"
"new",1951,"OHC",-258.422185885343,"2005-2014 base period"
"new",1952,"OHC",-256.313856137231,"2005-2014 base period"
"new",1953,"OHC",-254.299720167948,"2005-2014 base period"
"new",1954,"OHC",-252.288042495451,"2005-2014 base period"
"new",1955,"OHC",-250.410977184512,"2005-2014 base period"
"new",1956,"OHC",-248.874626607618,"2005-2014 base period"
"new",1957,"OHC",-247.508895442023,"2005-2014 base period"
"new",1958,"OHC",-245.899476985259,"2005-2014 base period"
"new",1959,"OHC",-244.10133698124,"2005-2014 base period"
"new",1960,"OHC",-242.441824440671,"2005-2014 base period"
"new",1961,"OHC",-240.991685213646,"2005-2014 base period"
"new",1962,"OHC",-240.611228953681,"2005-2014 base period"
"new",1963,"OHC",-246.349018544109,"2005-2014 base period"
"new",1964,"OHC",-255.850238020878,"2005-2014 base period"
"new",1965,"OHC",-261.268489493071,"2005-2014 base period"
"new",1966,"OHC",-260.905310731993,"2005-2014 base period"
"new",1967,"OHC",-258.886013743958,"2005-2014 base period"
"new",1968,"OHC",-257.689106267505,"2005-2014 base period"
"new",1969,"OHC",-255.432574188626,"2005-2014 base period"
"new",1970,"OHC",-252.927993486893,"2005-2014 base period"
"new",1971,"OHC",-251.240593197389,"2005-2014 base period"
"new",1972,"OHC",-249.589013785168,"2005-2014 base period"
"new",1973,"OHC",-246.612749955138,"2005-2014 base period"
"new",1974,"OHC",-242.947931753672,"2005-2014 base period"
"new",1975,"OHC",-241.243554167409,"2005-2014 base period"
"new",1976,"OHC",-239.672503338569,"2005-2014 base period"
"new",1977,"OHC",-235.618556862106,"2005-2014 base period"
"new",1978,"OHC",-230.479813168854,"2005-2014 base period"
"new",1979,"OHC",-225.134160970958,"2005-2014 base period"
"new",1980,"OHC",-220.05511094053,"2005-2014 base period"
"new",1981,"OHC",-215.029513994986,"2005-2014 base period"
"new",1982,"OHC",-211.429176045035,"2005-2014 base period"
"new",1983,"OHC",-212.337111254189,"2005-2014 base period"
"new",1984,"OHC",-212.625416375834,"2005-2014 base period"
"new",1985,"OHC",-207.708171224453,"2005-2014 base period"
"new",1986,"OHC",-200.880535909772,"2005-2014 base period"
"new",1987,"OHC",-193.562020276696,"2005-2014 base period"
"new",1988,"OHC",-185.59199480501,"2005-2014 base period"
"new",1989,"OHC",-176.928388403017,"2005-2014 base period"
"new",1990,"OHC",-168.085433405084,"2005-2014 base period"
"new",1991,"OHC",-163.636504486313,"2005-2014 base period"
"new",1992,"OHC",-170.962359284241,"2005-2014 base period"
"new",1993,"OHC",-178.696300281931,"2005-2014 base period"
"new",1994,"OHC",-174.179291981756,"2005-2014 base period"
"new",1995,"OHC",-162.900571626123,"2005-2014 base period"
"new",1996,"OHC",-149.804066816925,"2005-2014 base period"
"new",1997,"OHC",-137.433749608754,"2005-2014 base period"
"new",1998,"OHC",-126.091110870168,"2005-2014 base period"
"new",1999,"OHC",-114.096383567175,"2005-2014 base period"
"new",2000,"OHC",-101.433988347096,"2005-2014 base period"
"new",2001,"OHC",-89.0117106674526,"2005-2014 base period"
"new",2002,"OHC",-77.4689531069037,"2005-2014 base period"
"new",2003,"OHC",-67.0142261116132,"2005-2014 base period"
"new",2004,"OHC",-56.8342510261893,"2005-2014 base period"
"new",2005,"OHC",-46.913962921313,"2005-2014 base period"
"new",2006,"OHC",-37.7478142226694,"2005-2014 base period"
"new",2007,"OHC",-28.5029126861496,"2005-2014 base period"
"new",2008,"OHC",-18.3587832994199,"2005-2014 base period"
"new",2009,"OHC",-7.40283730082217,"2005-2014 base period"
"new",2010,"OHC",4.13331691425918,"2005-2014 base period"
"new",2011,"OHC",15.7300468221587,"2005-2014 base period"
"new",2012,"OHC",27.2474842954148,"2005-2014 base period"
"new",2013,"OHC",39.5296834424683,"2005-2014 base period"
"new",2014,"OHC",52.2857789560729,"2005-2014 base period"
"new",2015,"OHC",64.8824979387941,"2005-2014 base period"
