; TODO add documenation
; commit 5933a4bd2787423
; date Wed Aug 20 17:58:42 2025
; UNITS:, Tg, Gg, Gg, Tg CH4, Tg CO, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg N, Tg, Tg NMVOC, Tg N, Tg, Gg, Gg S, Pg C/yr, Pg C/yr, Pg C/yr, Pg C/yr
Date,BC_emissions,C2F6_emissions,CF4_emissions,CH4_emissions,CO_emissions,HFC125_emissions,HFC134a_emissions,HFC143a_emissions,HFC227ea_emissions,HFC23_emissions,HFC245fa_emissions,HFC32_emissions,N2O_emissions,NH3_emissions,NMVOC_emissions,NOX_emissions,OC_emissions,SF6_emissions,SO2_emissions,daccs_uptake,ffi_emissions,luc_emissions,luc_uptake
1802,2.2696497844914822,0,0.010071225,30.442262171102918,363.1344045196416,0,0,0,2.72e-6,0,0,1.8e-4,0.678884628322743,7.547033400085704,62.43679529453351,5.812289451070607,16.757532423349552,0,1321.7293824250587,0,0.009265999970936115,0.2711049089142777,0
1803,2.2490077275902247,0,0.010071225,30.300627186992074,358.8038029985494,0,0,0,2.75e-6,0,0,1.84e-4,0.6732249333595312,7.503201415688408,61.52189333494244,5.750197287465778,16.516760118323724,0,1305.0010405155485,0,0.00814048368532494,0.2767990824381721,0
1804,2.2689405602975072,0,0.010071225,30.343854410938302,359.6991863683039,0,0,0,2.79e-6,0,0,1.88e-4,0.6756178443321,7.467799329329638,61.48820585270554,5.8990076555208075,16.36654001157197,0,1309.8238602566084,0,0.008813577447832796,0.2826128539887126,0
1805,2.2888824209918104,0,0.010071225,30.703042509861092,364.45817081741507,0,0,0,2.82e-6,0,0,1.92e-4,0.6840803823256408,7.614515609975804,62.45125332265924,5.8561837071184675,16.789527730582897,0,1332.128882531642,0,0.008620097042890858,0.2885487355525673,0
1806,2.298957257591134,0,0.010071225,30.772206531692177,364.48667737075647,0,0,0,2.86e-6,0,0,1.96e-4,0.6841734359101347,7.621311852714335,62.36168407387601,5.907325198583857,16.651321679560507,0,1335.8717709515672,0,0.009063273914720832,0.2946092918771161,0
1807,2.318218085958246,0,0.010071225,30.974979484605175,367.36485711198566,0,0,0,2.9e-6,0,0,2e-4,0.6896964015646664,7.682481441849717,62.849431580692936,5.950642848305186,16.821214326986212,0,1352.3192568225836,0,0.009401468773506129,0.3007971415786145,0
1808,2.3928345087795075,0,0.010071225,31.566425759553777,380.1976938427165,0,0,0,2.93e-6,0,0,2.04e-4,0.713328356643127,7.870269703217123,65.23704800663162,6.20391102570977,17.441859830201174,0,1391.5343602819028,0,0.009097221328128534,0.3071149582736329,0
1809,2.350549847359592,0,0.010071225,31.37550360622185,372.99795803098345,0,0,0,2.97e-6,0,0,2.08e-4,0.7022077255220374,7.836062501913367,63.86911644579,6.003531095368298,17.1544923784223,0,1368.9997057617597,0,0.009103072178215111,0.3135654717342601,0
1810,2.3653540106696145,0,0.010071225,31.548175241968334,374.88081779895447,0,0,0,3e-6,0,0,2.12e-4,0.7064097975714431,7.878817657610541,64.13963074383634,6.0357718389113675,17.244975821102898,0,1377.2240910676683,0,0.00968428336302061,0.32015146906757014,0
1811,2.3412959238983664,0,0.010071225,31.388452951263357,369.4115274780205,0,0,0,3.04e-6,0,0,2.17e-4,0.6976191292952991,7.795864564640128,63.00037419918779,5.969385866277193,16.914947903013854,0,1366.8710256663949,0,0.010261357417546814,0.32687579591986216,0
