; TODO add documenation
; commit 5933a4bd2787423
; date Wed Aug 20 17:58:44 2025
; UNITS:, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg CH4, Gg, Gg, Gg, Gg, Tg N, W/m2, W/m2, Gg, Gg, Gg
Date,CCl4_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CFC11_emissions,CFC12_emissions,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_emissions,CH4N,HCFC141b_emissions,HCFC142b_emissions,HCFC22_emissions,HFC4310_emissions,N2O_natural_emissions,RF_albedo,SV,halon1211_emissions,halon1301_emissions,halon2402_emissions
1894,0.024856862,0,0,0,0,0,104.93101,0,4267.5063,229.16153037356142,0,0,0,0,9.835431109618762,-0.0759770469990825,0.192842999074782,0.007723273,0,0
1895,0.024856862,0,0,0,0,0,104.96751,0,4269.4251,228.35533838912613,0,0,0,0,9.690883966210524,-0.0772803374714245,0.193091044767606,0.007723273,0,0
1896,0.024856862,0,0,0,0,0,104.96751,0,4269.4252,225.3262150567192,0,0,0,0,9.684326781677129,-0.0785623764678251,0.1931834614193,0.007723273,0,0
1897,0.024856862,0,0,0,0,0,104.99693,0,4270.9718,224.73768898463334,0,0,0,0,9.681235744104647,-0.0798444154642258,0.193224411903677,0.007723273,0,0
1898,0.02485618,0,0,0,0,0,105.01512,0,4271.9281,228.11358613882777,0,0,0,0,9.834350926100486,-0.0811264544606264,0.1932443819356,0.007723236,0,0
1899,0.024857703,0,0,0,0,0,104.97653,0,4269.8993,228.54305794508505,0,0,0,0,9.84257892185476,-0.082408493457027,0.193252039603314,0.007723233,0,0
1900,0.024856437,0,0,0,0,0,104.98481,0,4270.3344,228.75567295933317,0,0,0,0,9.907130636973482,-0.0838596899566387,0.193249677138489,0.007723268,0,0
1901,0.024857442,0,0,0,0,0,105.04131,0,4273.3046,229.42737900145892,0,0,0,0,10.339888868785517,-0.0857973781902918,0.193161684495445,0.007723268,0,0
1902,0.024856062,0,0,0,0,0,105.04898,0,4273.708,231.63919029101731,0,0,0,0,10.579211101657286,-0.0877350664239449,0.0905974399643505,0.007723268,0,0
1903,0.024857979,0,0,0,0,0,105.09555,0,4276.1561,232.45148647561726,0,0,0,0,10.46835048583532,-0.0896727546575979,-0.708727474033784,0.007723268,0,0
1904,0.024855289,0,0,0,0,0,105.07939,0,4275.3063,235.8290593889435,0,0,0,0,10.45320329656152,-0.091610442891251,-0.264308839745771,0.007723268,0,0
1905,0.024859105,0,0,0,0,0,105.08907,0,4275.8152,236.47710798476442,0,0,0,0,10.467503065487229,-0.0935481311249041,0.0775831246860811,0.007723268,0,0
1906,0.024853655,0,0,0,0,0,105.10645,0,4276.7286,238.01757476579522,0,0,0,0,10.550703152568524,-0.0954555110428776,0.174940428637948,0.007723268,0,0
1907,0.025812945,0,0,0,0,0,105.14627,0,4278.822,238.52158308162987,0,0,0,0,10.731399716477792,-0.0969240303031622,0.0620316195413956,0.007723268,0,0
1908,0.029231937,0,0,0,0,0,105.12414,0,4277.6586,236.5003553104575,0,0,0,0,10.760109827106284,-0.0983925495634467,0.125774210609544,0.007723268,0,0
1909,0.765086,0,0,0,0,0,105.16533,0,4279.824,238.432794119189,0,0,0,0,10.867938256563203,-0.0998610688237312,0.191777551488068,0.007723268,0,0
1910,1.0366888,0,0,0,0,0,105.14442,0,4278.7248,238.54911731608018,0,0,0,0,11.096055261414024,-0.101265035426606,0.191590191155721,0.007723268,0,0
1911,0.55672031,0,0,0,0,0,105.20214,0,4281.7592,237.74182429141797,0,0,0,0,10.590004927291078,-0.102400121539116,0.191399621951442,0.007723268,0,0
1912,1.3372385,0,0,0,0,0,105.23472,0,4283.4718,236.78211236876032,0,0,0,0,10.796412381298214,-0.103535207651626,-0.248308446666177,0.007723268,0,0
1913,2.7874772,0,0,0,0,0,105.25437,0,4284.5046,231.68339676977348,0,0,0,0,10.832417910297597,-0.104670293764136,-0.309431692294728,0.007723268,0,0
1914,4.5655912,0,0,0,0,0,105.19867,0,4281.5767,231.14605630001628,0,0,0,0,10.742795769995531,-0.105805379876645,0.0203984452523777,0.007723268,0,0
1915,6.2098372,0,0,0,0,0,105.2716,0,4285.4105,233.32512069446284,0,0,0,0,10.436607434139194,-0.106940465989155,0.164137539162349,0.007723268,0,0
1916,5.9968917,0,0,0,0,0,105.29863,0,4286.831,244.2946573800452,0,0,0,0,10.60104210649189,-0.108075552101665,0.189221757638317,0.007723268,0,0
1917,5.1585271,0,0,0,0,0,105.37275,0,4290.7275,239.52439736518002,0,0,0,0,10.051539990267344,-0.109210638214174,0.190183188474786,0.007723268,0,0
1918,4.2721672,0,0,0,0,0,105.37311,0,4290.7462,244.3663720728197,0,0,0,0,9.362583347925668,-0.110345724326684,0.189976312277887,0.007723268,0,0
1919,3.196035,0,0,0,0,0,105.33647,0,4288.8202,248.8348689850541,0,0,0,0,9.502174142620042,-0.111519714818852,0.189760101784069,0.007723268,0,0
1920,4.0059497,0,0,0,0,0,105.40157,0,4292.2427,248.46873265536397,0,0,0,0,9.66124403469806,-0.112788815329083,0.189540706865538,0.007723268,0,0
1921,6.3575755,0,0,0,0,0,105.42979,0,4293.7261,250.86575848520576,0,0,0,0,9.762216984165972,-0.114057915839315,0.189318111806225,0.007723268,0,0
1922,7.5196689,0,0,0,0,0,105.47367,0,4296.0327,250.75926691000535,0,0,0,0,10.51209726019236,-0.115327016349546,0.0877045766097048,0.007723268,0,0
1923,8.1995609,0,0,0,0,0,105.54539,0,4299.8026,246.3892006333716,0,0,0,0,9.769694609382842,-0.116596116859777,0.12093783396953,0.007723268,0,0
1924,10.064032,0,0,0,0,0,105.55899,0,4300.5175,242.86924452822828,0,0,0,0,9.298411371299002,-0.117865217370008,0.188631210999612,0.007723268,0,0
1925,9.887985,0,0,0,0,0,105.60265,0,4302.8128,238.62524218979635,0,0,0,0,9.241011662020831,-0.119134317880239,0.188395741686274,0.007723268,0,0
1926,10.020584,0,0,0,0,0,105.65209,0,4305.4116,235.766102351732,0,0,0,0,9.246812953326389,-0.12040341839047,0.188157061754774,0.007723268,0,0
1927,13.691728,0,0,0,0,0,105.65063,0,4305.3352,235.27190548268717,0,0,0,0,9.446313578678966,-0.121672518900701,0.187915087386083,0.007723268,0,0
1928,16.914307,0.020814729,0,0,0,0,105.59392,0,4302.3537,242.18492086754281,0,0,0,0,9.24953653696766,-0.122941619410933,0.163268495059621,0.007723269,0,0
1929,19.38339,0.33502494,0,0,0,0,105.60372,0,4297.9849,244.12465819175605,0,0,0,0,9.17145098501685,-0.124210719921164,0.00845943629932793,0.007723266,0,0
1930,20.571834,1.1701026,0,0,0,0,105.91829,0,4287.8382,244.20436020039978,0,0,0,0,9.879512845853888,-0.125479821569003,0.179911958227914,0.007723273,0,0
1931,21.232329,1.6600329,0,0,0,0,106.6887,0,4282.6938,243.61921114249165,0,0,0,0,9.45036960647495,-0.126748923435628,0.186915284196895,0.007723259,0,0
1932,23.837144,1.6167368,0,0,0,0,107.41813,0,4276.7559,242.69783323748314,0,0,0.005764349,0,9.706644954614577,-0.128018025302253,0.0425426207362229,0.007723289,0,0
1933,28.120028,1.6336582,0,0,0,0,108.09758,0,4271.2585,242.05952579482286,0,0,0.14482802,0,9.422638548644716,-0.129287127168878,0.150370914896067,0.007723222,0,0
1934,34.519287,1.6505883,0,0,0,0,108.91202,0,4272.3774,241.99705109280484,0,0,0.60639434,0,9.542019561732236,-0.130556229035503,0.18613128672545,0.007723374,0,0
1935,40.132859,1.6675173,0,0,0,0,109.70014,0,4272.1486,241.72702588950804,0,0,0.97427321,0,9.69059990285889,-0.131825330902128,0.185863534512047,0.007723023,0,0
1936,42.33712,1.6844464,0,0,0,0,110.56758,0,4275.9063,238.30080640127323,0,0,1.0455299,0,9.89302191433466,-0.133094432768753,0.185592517547358,0.007723846,0,0
1937,44.188471,1.7013755,0.006390022,0,0,0,111.3625,0,4275.9946,236.87529619096335,0,0,1.1131878,0,10.062013196275808,-0.134363534635378,0.18531825783388,0.00772185,0,0
1938,49.06474,1.7183047,0.1328808,0,0,0,112.0603,0,4271.2734,237.09185621607955,0,0,1.185033,0,9.79852916235293,-0.135632636502003,0.18504073651233,0.007728553,0,0
1939,56.683054,1.7352338,0.68779311,0,0,0,112.8293,0,4270.1197,241.02025316296056,0,0,1.2571398,0,9.955394956720989,-0.136901738368628,0.184759910625454,0.11813875,0,0
1940,67.980741,1.7521629,1.4928916,0,0,0,113.75015,0,4276.3916,232.79538512209396,0,0,1.3304594,0,9.987593337478216,-0.137936900080745,0.184475833957132,0.21814961,0,0
1941,81.740279,1.769092,2.2339929,0,0,0,114.54353,0,4282.9257,230.66165400857585,0,0,1.4028748,0,10.090269898717896,-0.138601661584394,0.184188586484689,0.1951164,0,0
1942,95.021136,1.7860212,2.976471,0,0,0.19841173,115.26991,0,4303.7401,234.04049498498935,0,0,1.4745564,0,11.83606941962972,-0.139266423088044,0.183898094167981,0.16898031,0,0
1943,89.521615,1.8029502,3.7199961,0,0.056451758,4.3053247,116.04761,0,4331.4951,231.34225378302511,0,0,1.5467027,0,9.771480581017174,-0.139931184591693,0.183604376215536,0.14684461,0,0
1944,72.694302,1.8198794,4.4638059,0,0.97266311,16.545617,116.85265,0,4354.745,226.58856662197758,0,0,1.6191675,0,9.79483697944566,-0.140595946095342,0.183307381986689,0.11439264,0,0
1945,68.369262,1.8368084,5.2077233,0,3.4593405,24.846154,117.6118,0,4376.5008,225.880263372246,0,0,1.69101,0,9.643420428305864,-0.141260707598991,0.183007128943738,0.080798572,0,0
1946,74.717234,1.8537378,5.9856104,0,4.9404679,24.839378,118.39896,0,4399.6117,227.42173271747245,0,0,1.7631908,0,9.028840141095165,-0.14192546910264,0.182703594734941,0.064300427,0,0
1947,84.081746,1.8706665,6.4443541,0,4.8390374,24.982371,119.2973,0,4428.0553,228.71459324456123,0,0,1.8372679,0,8.769022254411023,-0.142590230606289,0.182396816380371,0.046731228,0,0
1948,90.670686,1.8875961,6.6649072,0,4.8563661,24.987103,120.08364,0,4451.0369,225.7344284543367,0,0,1.966277,0,8.698310290366294,-0.143254992109938,0.182086799118716,0.020169381,0,0
1949,91.962416,1.8955033,7.1640705,0,5.561141,27.295461,120.70601,0,4466.7618,218.9603583589109,0,0,1.6426278,0,9.056657937115446,-0.143919753613587,0.181773501738954,-0.001578436,0,0
1950,78.580053,1.9897329,7.4706053,0,8.1460574,32.673745,121.62274,0,4499.2896,212.63163006842163,0,0,1.0661465,0,8.935797453265108,-0.144584515117236,0.181456963356633,2.43e-4,0,0
1951,70.47669,2.1685287,7.5542237,0,12.050138,36.815853,122.51807,0.014330518,4529.1876,216.67097573451426,0,0,1.0527789,0,9.057218784933973,-0.147107688730593,0.181137118662756,0.001166432,0,0
1952,76.508762,2.4120426,7.6734014,0,16.078842,40.441283,123.26435,0.21725302,4558.7052,215.52381710699123,0,0,1.4414744,0,9.64783697789876,-0.149759206819349,0.180814010963824,-0.002030065,0,0
1953,81.681224,2.8478934,7.7034458,0,20.201055,45.581432,124.06078,1.3575508,4600.7084,223.76253530359048,0,0,2.100408,0,9.122150037307904,-0.152410724908104,0.180487675184433,-2.28e-4,0,0
1954,86.86347,3.2763156,7.760213,0,25.212381,51.892411,124.75392,3.6198833,4629.2231,228.76655189212096,0,0,2.8888848,0,9.437929569956234,-0.155062242996859,0.180158046364833,-0.004070821,0,0
1955,91.980019,3.6788015,7.6370702,0,30.727319,59.871881,125.74327,6.4848679,4666.3367,230.8762244603356,0,0,3.5564777,0,9.56698248195799,-0.157713761085614,0.179825169208508,0.001049355,0,0
1956,97.008491,4.2759912,7.5430316,0,33.546756,66.950489,126.58168,9.1561662,4699.2729,232.8531578542876,0,0,4.5322658,0,9.382050156862809,-0.160365279174369,0.17948900634614,0.006640162,0,0
1957,102.11597,4.9612019,7.3765313,0,32.871446,72.204141,127.41838,11.488509,4733.2024,230.6816614731151,0,0,5.9875108,0,9.056902920323102,-0.163016797263124,0.179149520757657,0.004342369,0,0
1958,107.206,5.6330503,6.9087313,0,34.746284,80.925329,128.42262,14.781202,4771.3965,224.5466425493604,0,0,7.120204,0,8.77628720200659,-0.165668315351879,0.178806754003327,0.002605294,1.53e-5,1.55e-4
1959,112.29185,6.3880226,6.8760458,0,43.506257,93.983467,129.47587,18.063698,4808.726,216.55682722714724,0,0,8.0253807,0,9.096290627742064,-0.168319833440634,0.178460756723818,8.68e-4,1.22e-4,0.001246036
1960,117.2597,7.3201718,7.2392631,0,56.281481,107.5417,130.53321,21.750437,4847.0424,205.97211345517835,0,0,9.5885732,0,8.913988195438666,-0.169716988151799,0.178111464308623,-8.68e-4,2.31e-4,0.002375087
1961,121.58986,8.4287849,7.4514735,0.001861801,70.618557,123.80387,131.26152,27.278298,4864.0212,195.57591713075956,0,0,11.884386,0,8.979008767587148,-0.170424058282732,0.174842591222424,-0.002605324,2.49e-4,0.003546415
1962,125.71015,9.6127678,7.5805279,0.045181371,86.214551,144.89716,132.4011,32.049021,4895.6486,218.47947957789123,0,0,14.500089,0,9.047745269298396,-0.171131128413666,0.0188784779161701,-0.004342521,2.53e-4,0.004920676
1963,128.88013,10.949721,7.9110854,0.24720738,101.83231,167.67883,132.99126,37.52532,4904.2354,222.5965373813076,0,0,17.280228,0,8.9403070719113,-0.1718381985446,-0.71581397153246,-0.007869931,3.52e-4,0.005972759
1964,129.76929,12.657214,8.4778946,0.46848862,116.30072,189.8766,134.07707,49.914046,4933.087,224.10333392191586,0,0,20.771971,0,8.868742178155255,-0.172545268675533,-0.620300396054935,-7.6e-4,0.001030371,0.033580017
1965,129.69213,14.528257,9.0358315,0.58010695,130.83984,213.3919,135.19804,70.507935,4953.0596,212.66251218610478,0,0,25.0603,0,9.030839029939916,-0.173252338806467,-0.292729319713961,0.015948649,0.002140689,0.11324642
1966,129.70542,16.547774,9.5008952,0.77191369,147.99606,240.15802,136.46754,94.258765,4976.4474,205.56815962941366,0,0,30.477075,0,8.917284945332746,-0.173959408937401,0.116909652307678,0.069786165,0.003103097,0.20275693
1967,129.68847,18.918172,9.9208119,1.0373000000000001,169.42177,269.58286,137.66763,116.32544,4995.4184,205.64908178246242,0,0,36.036945,0,8.89073423438928,-0.174666479068334,-0.076337447099339,0.24404072,0.003754249,0.26151045
1968,129.73308,21.713594,10.295172,1.3673824,195.13757,299.71437,139.24379,133.08156,5029.5667,220.89394265272574,0,0.009237978,40.359034,0,8.874291327749184,-0.175373549199268,0.00112099276115389,0.44305972,0.005543179,0.29037411
1969,129.76058,24.938178,10.638634,1.7120901,220.72612,327.55328,140.05867,146.61896,5026.2804,219.84167286945186,0,0.18322115,44.144508,0,8.797061379776896,-0.176080619330201,0.0748592184968779,0.55613635,0.03648951,0.30862539
1970,129.69302,28.576904,11.00827,1.8909658,245.38621,354.60102,141.52757,173.56366,5048.3132,224.36732186441333,0,0.60795801,49.037394,0,8.72567986822208,-0.176787689461135,0.07891007914399,0.64373178,0.11813403,0.34789664
1971,129.60227,32.729139,11.452529,2.1402118,276.44309,387.53989,143.1196,217.72405,5067.5026,224.02763945233585,0,0.8564576,55.790888,0,8.607488365083539,-0.177492633142571,-0.0321334103941431,0.78786166,0.2232129,0.40686343
1972,129.65777,37.465523,11.97792,2.5517628,314.22879,427.68026,144.52172,267.60333,5079.1924,213.71294151426605,0,0.87667663,61.456633,0,8.583177121812543,-0.178133664469227,0.0491196539365241,1.0951867,0.31882408,0.4721474
1973,129.79157,42.979262,12.585161,2.92937,338.0693,454.71123,146.54158,301.85553,5118.3195,207.3852632846577,0,0.82240702,65.420113,0,8.540991915267512,-0.178774695795883,0.155228830582511,1.5930673,0.39726303,0.54390644
1974,129.76026,49.247959,13.447442,3.5184015,340.6055,453.22872,147.80664,327.35544,5113.8208,209.74963064654716,0,0.76119143,71.666995,0,8.50731427095646,-0.179415727122539,0.102790661213968,2.1806547,0.67241083,0.65809554
1975,129.65616,57.565811,14.538442,4.2176868,337.71465,440.16522,148.91662,384.99818,5104.4298,217.87171696196893,0,0.80304672,79.153904,0,8.421370961502983,-0.180056758449195,-0.204969016544472,2.8018363,1.2682709,0.8287437
1976,129.63321,57.24638,15.386466,4.743647,329.27602,426.10768,150.23158,475.43135,5104.2152,221.9998681404503,0,0.82394648,92.664426,0,8.458582756912225,-0.180697789775851,0.0427959312797079,3.4107057,1.8435573,0.98712807
1977,129.63647,55.875241,15.71703,5.1782548,306.11158,404.2283,152.04264,533.0325,5117.6518,226.71206398356256,0,0.93269902,109.06413,0,8.431596904116393,-0.181338821102507,0.128454013319735,3.8826089,2.1420878,1.0852977
1978,130.48849,72.245349,15.529417,5.5214166,278.45958,383.9896,153.91731,529.79652,5132.0601,231.7404144949253,0,1.277913,112.78031,0,8.485978388005847,-0.181979852429163,0.15066354843979,4.2701212,2.1599238,1.1209157
1979,128.37989,94.634628,14.991238,6.1020639,271.13342,394.80033,155.58904,518.50501,5138.651,232.6580682550814,0,1.7595655,113.22088,0,9.05796825104793,-0.182620883755819,0.147311430482242,4.6513697,2.0579417,1.1328091
1980,125.08456,120.23426,14.760861,7.2362595,276.09356,398.43779,157.04196,513.02719,5131.8984,236.36172767462313,0,2.0330453,118.29604,8.17e-5,9.9480438570406,-0.183261915082475,0.109190156973947,5.1129913,2.1545661,1.1562096
1981,126.52811,128.45086,13.920115,8.6372447,271.00597,403.07178,158.51506,516.86109,5123.4643,241.777552738678,0,1.96562,122.37567,6.97e-4,11.535741423507222,-0.183902946409131,0.0757372745424995,6.0090215,2.4863888,1.1742814
1982,129.38621,128.57689,13.885459000000001,9.2748324,277.72577,391.79861,159.18065000000001,532.93449,5083.3728,226.97208690003922,0,1.6573364,125.26367,0.001578501,8.70877931995901,-0.18456346194048,-0.15641584008741,6.4693449,3.0131287,1.352411
1983,130.75989,150.74703,15.564841,9.057039,353.29433,385.70972,160.09109,547.19948,5047.3484,236.9718393249426,0,1.3378778,129.4055,0.002017846,9.170179605992288,-0.185305134820304,-0.677594526380252,6.0034055,3.8198142,1.378774
1984,134.9934,167.86607,17.177696,10.537606,352.61795,438.30954,162.15076,546.6524,5054.1956,232.17096248806487,0,1.2391705,137.14097,0.004307161,8.608163989165552,-0.186046807700127,-0.228907835379194,6.3412338,4.7987259,1.1329507
1985,138.44665,191.20489,18.042992,12.093107,321.80334,487.46531,164.43684,559.24581,5072.7864,234.7706459674388,0,1.4290266,148.48134,0.012966035,10.302804979041642,-0.18678848057995,-0.0117157005592695,7.6862714,5.5359652,1.1864916
1986,134.66824,226.48099,17.343175,11.156209,363.19165,561.19711,166.53505,605.54478,5079.9439,235.21785459598735,0,2.1480617,163.26271,0.028102657,6.839158667985338,-0.187530153459773,-1.46581500720068e-4,8.6199267,5.6626388,1.453026
1987,140.05915,234.71551,15.986362,11.176584,377.17492,543.59326,168.70781,636.85035,5087.8651,233.24274495483687,0.001157823,3.2631248,177.25124,0.044783508,9.242639970739138,-0.188271826339597,0.0621697560996303,9.1692428,5.2412687,1.7364871
1988,134.89421,225.34631,14.052169,12.063592,324.40759,433.01446,171.54521,645.54402,5119.7697,231.64391361257788,0.34924766,5.2661192,185.3279,0.060567348,10.951918624695102,-0.18901349921942,0.110247933596421,10.094657,4.7030971,1.770198
1989,105.50252,212.83728,10.119863,11.292045,246.46809,357.7641,174.22363000000001,713.52261,5139.3872,235.31585047748953,0.72136249,10.730464,189.56819,0.076147787,10.260137742474535,-0.189755172099243,0.142615461546976,10.904862,4.3864096,1.6702493
1990,86.426532,176.8456,7.0905085,10.591201,208.25652,333.97703,176.36773,658.40311,5137.248,231.04311415281214,1.5203264,17.768055,192.30881,0.091767095,9.078899621506295,-0.190496844979066,0.140795311715502,10.051338,4.2741531,1.7373255
1991,85.142226,120.64491,6.9542228,10.775591,159.81289,286.27307,177.30503,474.47964,5089.9323,206.49517530107863,6.9394223,22.06288,185.52075,0.10715402,8.463138535201912,-0.190962840929879,-0.414818577643435,9.6580528,4.1585749,1.6735462
1992,85.437279,74.361852,5.3089984,10.120439,106.91739,227.43518,179.3441,361.04368,5056.1355,245.76468474544563,22.26499,24.233416,194.061,0.12273589,7.418646390395942,-0.191297550525068,-1.68357674841578,10.784362,3.8127392,1.4631107
1993,84.458339,50.567396,3.463778,8.6771649,84.3251,231.9618,179.76429,256.33383,5078.4684,221.0858207952778,34.33223,22.551362,208.33854,0.13825367,8.336106133531331,-0.191632260120258,-0.817084404349278,11.612337,3.3180441,1.2514505
1994,86.05046,37.565451,4.6095776,8.163643,85.893495,238.58315,178.03958,159.08791,5003.2837,213.87931304674967,45.287421,24.423112,237.88968,0.15358509,8.567798327863276,-0.191966969715448,-0.0813850082344821,11.303115,2.9604627,1.1962062
1995,80.480245,23.473127,5.7076242,7.6747577,86.264975,210.72453,180.13151,95.783763,5016.3948,236.5210966428496,51.095458,27.59918,230.3453,0.16982122,9.720474675371252,-0.192301679310637,0.0853077211063841,11.011358,2.8923304,1.0842597
1996,75.256035,13.005309,4.6522227,5.5242189,85.278741,170.78176,183.444,59.514335,5297.7083,224.27872957774971,53.568363,26.00128,224.86947,0.23841137,9.49788877847394,-0.192636388905827,0.145692225603435,10.510994,2.8654227,0.84755661
1997,75.489912,10.398164,3.7691062,3.4559389,86.341446,160.63531,180.149,29.550907,5288.9251,177.83292266599943,55.763481,29.370536,240.5221,0.31501343,9.193715360985632,-0.192971098501017,0.166902488737416,9.8242768,2.8566852,0.76826308
1998,72.916263,12.992477,3.9615346,2.9318362,86.348141,156.67666,176.1082,23.412636,5175.5355,233.51929054370714,55.956781,28.471196,234.46613,0.38665542,10.504481561697242,-0.193305808096207,0.171092582575094,10.323837,2.701239,0.76943857
1999,72.96355,14.054175,3.9749853,3.1538842,82.703538,140.42544,168.37661,18.420173,5112.4264,238.03274713381109,58.338707,25.741051,252.31636,0.49435229,10.637743426392618,-0.193640517691396,0.17324185027932,10.262658,2.1509855,0.7706312
2000,72.651408,9.4043884,3.9867142,2.3476518,76.330076,122.76605,165.25876,19.471227,5074.2696,226.19696973253502,56.341686,25.730152,263.60627,0.57423278,9.454893557653214,-0.193975227286586,0.17458241694798,9.4801348,1.9694412,0.77151922
2001,70.656969,5.9590471,3.2771364,1.1600545,68.271466,111.64066,165.599,19.806901,5094.2258,217.29526494455865,56.368781,24.490463,261.60586,0.63867332,8.825513968412853,-0.194309936881776,0.170843036204625,8.8337936,2.3248261,0.74608572
2002,70.456674,3.1513602,2.420559,0.95011524,63.484809,101.90454,161.14055,12.302716,5096.5932,211.1472640329608,50.843174,25.156097,270.32175,0.73327062,9.068638292801984,-0.194644646476965,0.176522257562775,8.3685909,2.2797577,0.67660085
2003,69.839024,5.7693016,1.7336337,0.74505988,62.277955,97.844828,158.92828,10.122917,5113.7538,219.70574443911258,44.441172,25.070909,287.30923,0.85366012,8.740010113297522,-0.194979356072155,0.165150043379564,8.0831154,2.0262772,0.60195554
2004,66.998563,9.216749,1.4729969,0.75667708,60.966802,87.654103,156.21655,9.7469995,5141.4447,205.34476894569906,49.135801,28.554887,307.57676,0.97410928,8.987769232173228,-0.195314065667345,0.17190328933024,7.5267646,2.1192661,0.55294607
2005,63.195607,4.6297025,1.8139658,0.58070615,60.331179,71.956593,154.12291,7.5405195,5209.9819,196.90335402911387,53.955471,33.447493,329.52471,1.0845927,9.579657650136376,-0.195648775262534,0.149807853216354,6.9433284,1.8947828,0.46971744
2006,60.048081,0.6450641,1.7510311,0.58710647,63.037203,65.575271,152.41471,9.3190485,5272.2746,193.81536434416302,51.911598,36.489809,346.30497,1.1852524,9.047031929796908,-0.195983484857724,0.124554112844218,6.3118449,1.5902358,0.43579597
2007,57.257154,4.5089203,1.5545493,0.78280059,64.737513,61.623755,147.28895,9.6981304,5250.6823,227.50484944670052,49.953532,37.109679,357.26506,1.2649376,9.9084922217275,-0.196318194452914,0.121419388625819,5.7707437,1.7021554,0.59162888
2008,56.837697,8.3395339,1.9164483,0.45696793,63.060877,57.108479,144.47281,6.337645,5191.6855,227.74395039298304,54.881457,33.091627,362.72449,1.3164863,8.990745049117628,-0.196652904048103,0.133277034444783,5.5737514,1.6171325,0.63840472
2009,55.355253,5.7877004,1.6755174,0.3835494,60.065148,54.788238,144.24254,3.7694324,5145.2658,218.66615790845447,61.506343,32.081369,366.5558,1.4335012,9.662527912182409,-0.196987613643293,0.106684212397833,5.2570896,1.7272846,0.47723148
2010,56.090865,4.4070317,1.4644148,0.65896445,58.86009,52.271203,142.6745,2.4614781,5179.9719,211.08253901217063,65.209531,29.851794,361.74691,1.3375544,10.283023112812431,-0.197322323238483,0.137987555062447,4.8975548,1.8511656,0.39655186
2011,57.565927,4.6237938,2.0468287,0.85601742,62.415615,52.120722,140.42156,3.0036158,5252.9333,212.64213570655912,67.690592,28.645628,366.94427,1.1291345,9.5866789437884,-0.197657032833672,0.109056913351689,4.3361773,2.096153,0.39105944
2012,59.464919,5.4529267,2.0520518,0.7168607,70.235225,53.35878,136.71475,3.0096674,5232.3317,203.16524665487952,63.311547,25.468261,356.29002,0.98551995,9.832796783002966,-0.197991742428862,0.13867518125293,3.8379813,1.7328717,0.41594871
2013,62.512861,6.5167934,1.9408617,0.61330322,75.740842,54.819887,133.39273,1.8384424,5231.2321,207.75118621924216,59.817791,19.467118,342.89828,0.87225171,10.625407571307536,-0.198326452024052,0.157671543128837,3.5745493,0.96258078,0.44442215
2014,53.5475,2.8024,1.6696,1.114899,54.9365,28.9612,133.6791,1.2625,5358.4982,204.40743209110883,59.82,22.47,358.8813,1.1516,9.699279763030969,-0.198661161619241,0.139778363343377,3.481,1.2299,0.3854
2015,47.5476,0.8742,1.6696,1.6714,43.5734,14.6096,133.823,0,5404.8069,200.40949270264,59.82,22.47,358.8813,1.1516,9.270190005173497,-0.198995871214431,0.125800527009039,3.2933,1.3378,0.3481
2016,45.01716,0.78156,1.515231454,1.61422146,41.88082,12.88774,133.77542,0,5402.94348,214.5978890953951,60.8428786,21.9901556,351.625206,1.1829135,9.61953163187119,-0.199330580809621,0.111822690674701,3.07158,1.29166,0.33428
2017,42.48672,0.68892,1.360862908,1.55704292,40.18824,11.16588,133.72784,0,5401.08006,206.32714548462604,61.8657572,21.5103112,344.369112,1.214227,10.733882028775774,-0.19966529040481,0.0978448543403638,2.84986,1.24552,0.32046
2018,39.95628,0.59628,1.206494362,1.49986438,38.49566,9.44402,133.68026,0,5399.21664,204.92704978279298,62.8886358,21.0304668,337.113018,1.2455405,9.61986144757642,-0.2,0.0838670180060261,2.62814,1.19938,0.30664
2019,37.42584,0.50364,1.052125816,1.44268584,36.80308,7.72216,133.63268,0,5397.35322,194.26259266145837,63.9115144,20.5506224,329.856924,1.276854,10.847939872196829,-0.200955883263638,0.0698891816716884,2.40642,1.15324,0.29282
2020,34.8954,0.411,0.89775727,1.3855073,35.1105,6.0003,133.5851,0,5395.4898,214.75364611501627,64.934393,20.070778,322.60083,1.3081675,11.080440873926271,-0.201896861616478,0.0559113453373507,2.1847,1.1071,0.279
2021,33.28538,0.37899,0.833926213,1.342148655,33.87909,5.50149,133.57155,0,5394.95176,213.79094041518,63.8401921,19.2265454,304.67177,1.254602996,11.558021789197332,-0.202826925933073,0.041933509003013,2.06237,1.07222,0.26903
2022,31.67536,0.34698,0.770095156,1.29879001,32.64768,5.00268,133.558,0,5394.41372,228.59164029220537,62.7459912,18.3823128,286.74271,1.201038492,9.948285681020783,-0.203746076213424,0.0279556726686754,1.94004,1.03734,0.25906
2023,30.06534,0.31497000000000003,0.706264099,1.255431365,31.41627,4.50387,133.54445,0,5393.87568,208.45311468314043,61.6517903,17.5380802,268.81365,1.147473988,9.948285681020783,-0.204654312457531,0.0139778363343377,1.81771,1.00246,0.24909
