"source","variable","sector","year","value","units"
"BB4CMIP","BC","Emissions BC Biomass Burning",1750,1.58325331339005,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1751,1.55715946521211,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1752,1.54732073785093,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1753,1.5537626802173,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1754,1.57999526048207,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1755,1.57861078164653,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1756,1.54669800004186,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1757,1.62462196714003,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1758,1.59606358675097,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1759,1.59151179006741,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1760,1.6008653459228,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1761,1.6092377555305,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1762,1.57217560535012,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1763,1.57646877137862,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1764,1.53993852589428,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1765,1.59107503697877,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1766,1.5761280568209,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1767,1.5771401655268,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1768,1.64692982293209,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1769,1.60037214892891,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1770,1.60111835608473,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1771,1.55675428327413,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1772,1.5378900965965,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1773,1.53856909969575,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1774,1.59580589092217,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1775,1.584892049,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1776,1.54210267637079,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1777,1.59529902488836,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1778,1.61810730656442,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1779,1.57467516583238,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1780,1.59652440308182,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1781,1.59381088704926,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1782,1.56289820231486,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1783,1.55113622840848,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1784,1.53914777368134,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1785,1.56243367471717,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1786,1.55181988489608,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1787,1.57644080794868,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1788,1.64362053377109,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1789,1.59406646157869,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1790,1.60075146257428,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1791,1.55514945634104,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1792,1.54442227703785,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1793,1.535647697,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1794,1.59638535392699,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1795,1.58504620697808,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1796,1.53507237068664,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1797,1.5944829649664,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1798,1.61416243132921,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1799,1.58601794070652,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1800,1.59368302381586,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1801,1.592784938299,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1802,1.57021601240971,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1803,1.54318077527671,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1804,1.55491866418098,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1805,1.56906232816123,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1806,1.57171494932907,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1807,1.58421475266852,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1808,1.65286682618708,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1809,1.60421744702469,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1810,1.6105334920595,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1811,1.58041572542421,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1812,1.55356496021254,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1813,1.55581659289186,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1814,1.61350714163767,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1815,1.60679505855337,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1816,1.57660703606163,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1817,1.60936558535448,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1818,1.64716794805716,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1819,1.61166585730531,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1820,1.6260361537743,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1821,1.63220222207023,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1822,1.5948634018306,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1823,1.56649337298058,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1824,1.5880455644508,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1825,1.59269569007349,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1826,1.58497353133948,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1827,1.60172472527188,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1828,1.67124921653648,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1829,1.6249245537563,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1830,1.63320361469768,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1831,1.58753340257886,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1832,1.57595423305048,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1833,1.57428450151038,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1834,1.62167689060832,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1835,1.60652377836678,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1836,1.59114383026014,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1837,1.6218465422202,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1838,1.65264755565055,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1839,1.62155513223413,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1840,1.60313476363478,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1841,1.64280604468188,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1842,1.60038327950085,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1843,1.55340190819271,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1844,1.57572567107927,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1845,1.58939245172692,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1846,1.57970014426749,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1847,1.61393762988683,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1848,1.66738140538159,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1849,1.63454035294825,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1850,1.63953630994616,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1851,1.58934797508206,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1852,1.56041060709703,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1853,1.569655288,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1854,1.6257699217123,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1855,1.60151454958402,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1856,1.5706776851072,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1857,1.6309378640336,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1858,1.65145061760108,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1859,1.62696194555719,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1860,1.61193926084704,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1861,1.623073713,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1862,1.59510021045665,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1863,1.5492628999049,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1864,1.57102896337214,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1865,1.61010606019339,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1866,1.59048244595695,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1867,1.6260292948499,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1868,1.68103601476159,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1869,1.62475713325893,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1870,1.65291433152295,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1871,1.607462427121,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1872,1.55687200396598,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1873,1.61239372951635,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1874,1.64680493026538,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1875,1.59925339866775,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1876,1.60525159807165,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1877,1.63312524987199,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1878,1.65367351777888,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1879,1.65647622706032,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1880,1.61721936486763,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1881,1.6425076972698,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1882,1.60154645123615,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1883,1.5501430691359,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1884,1.60039331188649,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1885,1.60272375530901,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1886,1.60300547713342,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1887,1.62560876867975,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1888,1.66061706337121,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1889,1.63988734279178,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1890,1.65152185508379,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1891,1.59537684385793,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1892,1.56913853636657,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1893,1.58804553379887,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1894,1.65272722245177,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1895,1.63251409249775,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1896,1.567955732,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1897,1.63880023690939,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1898,1.63372109643302,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1899,1.6389051451899,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1900,1.61130417600832,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1901,1.60419651929558,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1902,1.57674186979364,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1903,1.52447172292072,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1904,1.58995936925108,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1905,1.60569116082981,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1906,1.58450565959736,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1907,1.62552546564919,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1908,1.65198980813218,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1909,1.62594442063531,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1910,1.66029440841286,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1911,1.60583914846586,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1912,1.56433859082381,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1913,1.58456768073404,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1914,1.64723846308714,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1915,1.60353362352291,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1916,1.57242333338644,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1917,1.62781577423863,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1918,1.64717026818937,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1919,1.65490174122947,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1920,1.64164347446855,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1921,1.61687719178902,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1922,1.56539967818617,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1923,1.67513829150732,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1924,1.57555884286954,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1925,1.58590491903903,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1926,1.57038838222255,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1927,1.60344181246875,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1928,1.60523814458318,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1929,1.61511105295621,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1930,1.70633771990312,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1931,1.5765268824374,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1932,1.64954173090418,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1933,1.59465968726559,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1934,1.67636480193932,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1935,1.65011911107042,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1936,1.71860342673951,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1937,1.65721700018384,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1938,1.60286257637451,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1939,1.67439401818661,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1940,1.60524048805253,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1941,1.60292960975342,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1942,1.64733722631403,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1943,1.63202745869255,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1944,1.64467952568571,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1945,1.66342836865494,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1946,1.57777453020942,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1947,1.59066065335021,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1948,1.65738758478121,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1949,1.629745777479,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1950,1.77219467435999,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1951,1.56003456462768,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1952,1.5883218886085,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1953,1.6588112523475,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1954,1.674357468,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1955,1.6543639561085,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1956,1.74569073385437,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1957,1.85057990018481,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1958,1.65532331049309,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1959,1.59908779396639,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1960,1.56190330542231,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1961,1.65529406036622,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1962,1.63423951154985,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1963,1.75814463779154,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1964,1.59755591836779,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1965,1.59251092411131,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1966,1.57944548479982,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1967,1.70972382625386,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1968,1.60928740796919,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1969,1.54503617871822,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1970,1.57912010331237,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1971,1.58202027004387,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1972,1.77221752775583,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1973,1.57561147056181,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1974,1.62342134664686,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1975,1.533018943,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1976,1.64473304417813,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1977,1.6205328771687,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1978,1.69864705038149,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1979,1.65878545783327,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1980,1.64089957735421,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1981,1.57320762195183,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1982,1.86475368891038,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1983,1.49290962027095,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1984,1.5579568135431,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1985,1.59533744013209,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1986,1.59959919661264,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1987,1.66377434941382,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1988,1.69976248346165,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1989,1.56481893381582,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1990,1.61270324507081,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1991,2.10884563339483,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1992,1.54253070087226,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1993,1.69660908931226,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1994,2.04123627259119,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1995,1.84448190349627,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1996,1.71773163316362,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1997,2.29842453797459,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1998,2.60293022332892,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",1999,1.92764354201753,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2000,1.65167312856001,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2001,1.66984271920081,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2002,1.99623688852592,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2003,1.93647394817096,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2004,1.9148579392684,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2005,1.97083862058381,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2006,1.838895769,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2007,1.95001342544387,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2008,1.65175577750252,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2009,1.55127727957215,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2010,1.9126151236347,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2011,1.59064358670209,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2012,1.77392525007322,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2013,1.5276157147228,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2014,1.74355515818775,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2015,1.90408863454582,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2016,1.64621337613253,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2017,1.71429074523887,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2018,1.59919656369555,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2019,2.00646436378198,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2020,1.7693134474218,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2021,2.08823770721576,"mtbc/yr"
"BB4CMIP","BC","Emissions BC Biomass Burning",2022,1.43239939230161,"mtbc/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1750,11.3339588002471,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1751,11.1201798629657,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1752,10.9842644803953,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1753,11.1042431394497,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1754,11.3789032015254,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1755,11.2550594345746,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1756,11.1002280293498,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1757,11.5435884539546,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1758,11.3337387888322,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1759,11.4196463245574,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1760,11.5718061128346,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1761,11.4857202356204,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1762,11.3543001855929,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1763,11.3190310923679,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1764,10.9036086157494,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1765,11.4302861272203,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1766,11.2301826006837,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1767,11.2396528123266,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1768,11.7626750788185,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1769,11.4590873925881,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1770,11.4551671748028,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1771,11.1051683579935,"mtch4/yr"
"BB4CMIP","CH4","Emissions CH4 Biomass Burning",1772,10.9245696100832,"mtch4/yr"
